cone1,cone2,cone3,center1x,center1y,center2x,center2y,center3x,center3y,slice_index
,143.9442596435547,156.4334259033203,,,1679.866455078125,,145.5041961669922,277.4090576171875,1995
,144.50669860839844,156.859130859375,,,1680.1424560546875,,145.59616088867188,277.10659790039057,1999
,142.52915954589844,156.43885803222656,,,1679.831298828125,,145.77781677246094,276.98306274414057,2004
,142.10548400878906,155.7050323486328,,,1680.429931640625,,145.58615112304688,277.0546264648437,2008
,141.2060089111328,154.2209930419922,,,1679.845703125,,145.75672912597656,278.29559326171875,2012
,140.3248291015625,153.35227966308594,,,1679.90087890625,,145.82064819335938,278.2279357910156,2016
,139.53152465820312,152.16746520996094,,,1680.0404052734375,,145.631591796875,278.77249145507807,2020
,139.64590454101562,151.59381103515625,,,1680.11572265625,,145.6667938232422,278.49050903320307,2024
,138.86979675292972,142.7410430908203,,,1680.0845947265625,,145.9495086669922,279.1951904296875,2029
,137.96607971191406,125.30887603759766,,,1680.0177001953125,,138.99319458007812,278.12142944335943,2033
,136.70951843261722,142.0148162841797,,,1679.6256103515625,,145.54226684570312,278.36798095703125,2037
,138.6513671875,143.5485382080078,,,1679.9073486328125,,145.7521514892578,277.89761352539057,2041
,138.55235290527344,149.9912567138672,,,1680.3038330078125,,146.36448669433594,276.6925048828125,2045
,133.12144470214844,149.40391540527344,,,1679.3974609375,,146.81674194335938,275.92825317382807,2050
,138.33377075195312,140.82781982421875,,,1679.8131103515625,,144.2167205810547,277.63885498046875,2054
,137.59512329101562,134.98814392089844,,,1680.07861328125,,144.46859741210938,277.05191040039057,2058
,136.92124938964844,146.7482452392578,,,1679.6466064453125,,147.13645935058594,275.8067626953125,2062
,136.48208618164062,138.14088439941406,,,1679.9677734375,,143.89767456054688,276.4169311523437,2066
,134.93258666992188,138.24589538574222,,,1680.045166015625,,147.35630798339844,278.2782592773437,2071
140.63427734375,135.21168518066406,,877.5851440429688,1617.87109375,1679.889892578125,,,,2075
,134.81430053710938,145.63514709472656,,,1679.7403564453125,,147.19012451171875,276.47235107421875,2079
,133.22358703613278,133.88130187988278,,,1679.6351318359375,,,276.49639892578125,2083
,133.08306884765622,135.09196472167972,,,1679.93896484375,,146.69000244140625,277.6922912597656,2087
,133.53532409667972,130.83702087402344,,,1679.7169189453125,,143.48976135253906,279.92633056640625,2092
