Cone,Index,Height,width_Predicted
cone_0,1196,4.787999999999999,1.7467942864100456
cone_0,1197,4.792,1.7458469819748037
cone_0,1198,4.795999999999999,1.7448996775395618
cone_0,1199,4.8,1.7439523731043198
cone_0,1200,4.803999999999999,1.7430050686690781
cone_0,1201,4.808,1.7420577642338362
cone_0,1202,4.811999999999999,1.7411104597985942
cone_0,1203,4.816,1.7401631553633523
cone_0,1204,4.819999999999999,1.7392158509281106
cone_0,1205,4.824,1.7382685464928687
cone_0,1206,4.827999999999999,1.7373212420576267
cone_0,1207,4.832,1.7363739376223848
cone_0,1208,4.835999999999999,1.735426633187143
cone_0,1209,4.84,1.734479328751901
cone_0,1210,4.843999999999999,1.7335320243166592
cone_0,1211,4.848,1.7325847198814173
cone_0,1212,4.851999999999999,1.7316374154461756
cone_0,1213,4.856,1.7306901110109334
cone_0,1214,4.859999999999999,1.7297428065756917
cone_0,1215,4.864,1.7287955021404497
cone_0,1216,4.867999999999999,1.727848197705208
cone_0,1217,4.872,1.7269008932699659
cone_0,1218,4.8759999999999994,1.7259535888347242
cone_0,1219,4.88,1.7250062843994822
cone_0,1220,4.8839999999999995,1.7240589799642403
cone_0,1221,4.888,1.7231116755289984
cone_0,1222,4.8919999999999995,1.7221643710937566
cone_0,1223,4.896,1.7212170666585147
cone_0,1224,4.8999999999999995,1.7202697622232728
cone_0,1225,4.904,1.7193224577880308
cone_0,1226,4.9079999999999995,1.7183751533527891
cone_0,1227,4.912,1.7174278489175472
cone_0,1228,4.9159999999999995,1.7164805444823052
cone_0,1229,4.92,1.7155332400470633
cone_0,1230,4.9239999999999995,1.7145859356118216
cone_0,1231,4.928,1.7136386311765797
cone_0,1232,4.9319999999999995,1.7126913267413377
cone_0,1233,4.936,1.7117440223060958
cone_0,1234,4.9399999999999995,1.710796717870854
cone_0,1235,4.944,1.709849413435612
cone_0,1236,4.9479999999999995,1.7089021090003702
cone_0,1237,4.952,1.7079548045651283
cone_0,1238,4.9559999999999995,1.7070075001298866
cone_0,1239,4.96,1.7060601956946444
cone_0,1240,4.9639999999999995,1.7051128912594027
cone_0,1241,4.968,1.7041655868241607
cone_0,1242,4.9719999999999995,1.7032182823889188
cone_0,1243,4.976,1.7022709779536769
cone_0,1244,4.9799999999999995,1.7013236735184352
cone_0,1245,4.984,1.7003763690831932
cone_0,1246,4.9879999999999995,1.6994290646479513
cone_0,1247,4.992,1.6984817602127094
cone_0,1248,4.9959999999999996,1.6975344557774676
cone_0,1249,5.0,1.6965871513422257
cone_0,1250,5.004,1.6956398469069838
cone_0,1251,5.008,1.6946925424717418
cone_0,1252,5.012,1.6937452380365001
cone_0,1253,5.016,1.6927979336012582
cone_0,1254,5.02,1.6918506291660163
cone_0,1255,5.024,1.6909033247307743
cone_0,1256,5.028,1.6899560202955326
cone_0,1257,5.032,1.6890087158602904
cone_0,1258,5.036,1.6880614114250487
cone_0,1259,5.04,1.6871141069898068
cone_0,1260,5.044,1.686166802554565
cone_0,1261,5.048,1.685219498119323
cone_0,1262,5.052,1.6842721936840812
cone_0,1263,5.056,1.6833248892488393
cone_0,1264,5.06,1.6823775848135976
cone_0,1265,5.064,1.6814302803783554
cone_0,1266,5.068,1.6804829759431137
cone_0,1267,5.072,1.6795356715078718
cone_0,1268,5.076,1.6785883670726298
cone_0,1269,5.08,1.6776410626373879
cone_0,1270,5.084,1.6766937582021462
cone_0,1271,5.088,1.6757464537669042
cone_0,1272,5.092,1.6747991493316623
cone_0,1273,5.096,1.6738518448964204
cone_0,1274,5.1,1.6729045404611786
cone_0,1275,5.104,1.6719572360259367
cone_0,1276,5.108,1.6710099315906948
cone_0,1277,5.112,1.6700626271554528
cone_0,1278,5.116,1.6691153227202111
cone_0,1279,5.12,1.668168018284969
cone_0,1280,5.124,1.6672207138497273
cone_0,1281,5.127999999999999,1.6662734094144855
cone_0,1282,5.132,1.6653261049792436
cone_0,1283,5.135999999999999,1.6643788005440017
cone_0,1284,5.14,1.6634314961087597
cone_0,1285,5.143999999999999,1.662484191673518
cone_0,1286,5.148,1.661536887238276
cone_0,1287,5.151999999999999,1.6605895828030341
cone_0,1288,5.156,1.6596422783677922
cone_0,1289,5.159999999999999,1.6586949739325505
cone_0,1290,5.164,1.6577476694973083
cone_0,1291,5.167999999999999,1.6568003650620666
cone_0,1292,5.172,1.6558530606268247
cone_0,1293,5.175999999999999,1.654905756191583
cone_0,1294,5.18,1.6539584517563408
cone_0,1295,5.183999999999999,1.653011147321099
cone_0,1296,5.188,1.6520638428858572
cone_0,1297,5.191999999999999,1.6511165384506155
cone_0,1298,5.196,1.6501692340153733
cone_0,1299,5.199999999999999,1.6492219295801316
cone_0,1300,5.204,1.6482746251448896
cone_0,1301,5.207999999999999,1.6473273207096477
cone_0,1302,5.212,1.6463800162744058
cone_0,1303,5.215999999999999,1.645432711839164
cone_0,1304,5.22,1.6444854074039221
cone_0,1305,5.223999999999999,1.6435381029686802
cone_0,1306,5.228,1.6425907985334383
cone_0,1307,5.231999999999999,1.6416434940981965
cone_0,1308,5.236,1.6406961896629546
cone_0,1309,5.239999999999999,1.6397488852277127
cone_0,1310,5.244,1.6388015807924707
cone_0,1311,5.247999999999999,1.637854276357229
cone_0,1312,5.252,1.636906971921987
cone_0,1313,5.255999999999999,1.6359596674867452
cone_0,1314,5.26,1.6350123630515032
cone_0,1315,5.263999999999999,1.6340650586162615
cone_0,1316,5.268,1.6331177541810193
cone_0,1317,5.271999999999999,1.6321704497457776
cone_0,1318,5.276,1.6312231453105357
cone_0,1319,5.279999999999999,1.630275840875294
cone_0,1320,5.284,1.6293285364400518
cone_0,1321,5.287999999999999,1.62838123200481
cone_0,1322,5.292,1.6274339275695682
cone_0,1323,5.295999999999999,1.6264866231343262
cone_0,1324,5.3,1.6255393186990843
cone_0,1325,5.303999999999999,1.6245920142638426
cone_0,1326,5.308,1.6236447098286007
cone_0,1327,5.311999999999999,1.6226974053933587
cone_0,1328,5.316,1.6217501009581168
cone_0,1329,5.319999999999999,1.620802796522875
cone_0,1330,5.324,1.6198554920876331
cone_0,1331,5.327999999999999,1.6189081876523912
cone_0,1332,5.332,1.6179608832171493
cone_0,1333,5.335999999999999,1.6170135787819075
cone_0,1334,5.34,1.6160662743466656
cone_0,1335,5.343999999999999,1.6151189699114237
cone_0,1336,5.348,1.6141716654761817
cone_0,1337,5.351999999999999,1.61322436104094
cone_0,1338,5.356,1.6122770566056979
cone_0,1339,5.359999999999999,1.6113297521704562
cone_0,1340,5.364,1.6103824477352142
cone_0,1341,5.367999999999999,1.6094351432999725
cone_0,1342,5.372,1.6084878388647303
cone_0,1343,5.3759999999999994,1.6075405344294886
cone_0,1344,5.38,1.6065932299942467
cone_0,1345,5.3839999999999995,1.605645925559005
cone_0,1346,5.388,1.6046986211237628
cone_0,1347,5.3919999999999995,1.6037513166885211
cone_0,1348,5.396,1.6028040122532792
cone_0,1349,5.3999999999999995,1.6018567078180372
cone_0,1350,5.404,1.6009094033827953
cone_0,1351,5.4079999999999995,1.5999620989475536
cone_0,1352,5.412,1.5990147945123117
cone_0,1353,5.4159999999999995,1.5980674900770697
cone_0,1354,5.42,1.5971201856418278
cone_0,1355,5.4239999999999995,1.596172881206586
cone_0,1356,5.428,1.5952255767713441
cone_0,1357,5.4319999999999995,1.5942782723361022
cone_0,1358,5.436,1.5933309679008603
cone_0,1359,5.4399999999999995,1.5923836634656185
cone_0,1360,5.444,1.5914363590303764
cone_0,1361,5.4479999999999995,1.5904890545951347
cone_0,1362,5.452,1.5895417501598927
cone_0,1363,5.4559999999999995,1.588594445724651
cone_0,1364,5.46,1.5876471412894089
cone_0,1365,5.4639999999999995,1.5866998368541672
cone_0,1366,5.468,1.5857525324189252
cone_0,1367,5.4719999999999995,1.5848052279836835
cone_0,1368,5.476,1.5838579235484413
cone_0,1369,5.4799999999999995,1.5829106191131996
cone_0,1370,5.484,1.5819633146779577
cone_0,1371,5.4879999999999995,1.5810160102427158
cone_0,1372,5.492,1.5800687058074738
cone_0,1373,5.4959999999999996,1.5791214013722321
cone_0,1374,5.5,1.5781740969369902
cone_0,1375,5.504,1.5772267925017482
cone_0,1376,5.508,1.5762794880665063
cone_0,1377,5.512,1.5753321836312646
cone_0,1378,5.516,1.5743848791960227
cone_0,1379,5.52,1.5734375747607807
cone_0,1380,5.524,1.5724902703255388
cone_0,1381,5.528,1.571542965890297
cone_0,1382,5.532,1.5705956614550551
cone_0,1383,5.536,1.5696483570198132
cone_0,1384,5.54,1.5687010525845713
cone_0,1385,5.544,1.5677537481493296
cone_0,1386,5.548,1.5668064437140874
cone_0,1387,5.552,1.5658591392788457
cone_0,1388,5.556,1.5649118348436037
cone_0,1389,5.56,1.563964530408362
cone_0,1390,5.564,1.5630172259731199
cone_0,1391,5.568,1.5620699215378782
cone_0,1392,5.572,1.5611226171026362
cone_0,1393,5.576,1.5601753126673945
cone_0,1394,5.58,1.5592280082321524
cone_0,1395,5.584,1.5582807037969106
cone_0,1396,5.588,1.5573333993616687
cone_0,1397,5.592,1.5563860949264268
cone_0,1398,5.596,1.5554387904911848
cone_0,1399,5.6,1.5544914860559431
cone_0,1400,5.604,1.5535441816207012
cone_0,1401,5.608,1.5525968771854592
cone_0,1402,5.612,1.5516495727502173
cone_0,1403,5.616,1.5507022683149756
cone_0,1404,5.62,1.5497549638797337
cone_0,1405,5.624,1.5488076594444917
cone_0,1406,5.628,1.5478603550092498
cone_0,1407,5.632,1.546913050574008
cone_0,1408,5.635999999999999,1.5459657461387661
cone_0,1409,5.64,1.5450184417035242
cone_0,1410,5.643999999999999,1.5440711372682825
cone_0,1411,5.648,1.5431238328330406
cone_0,1412,5.651999999999999,1.5421765283977986
cone_0,1413,5.656,1.5412292239625567
cone_0,1414,5.659999999999999,1.540281919527315
cone_0,1415,5.664,1.539334615092073
cone_0,1416,5.667999999999999,1.538387310656831
cone_0,1417,5.672,1.5374400062215892
cone_0,1418,5.675999999999999,1.5364927017863474
cone_0,1419,5.68,1.5355453973511053
cone_0,1420,5.683999999999999,1.5345980929158636
cone_0,1421,5.688,1.5336507884806216
cone_0,1422,5.691999999999999,1.53270348404538
cone_0,1423,5.696,1.5317561796101378
cone_0,1424,5.699999999999999,1.530808875174896
cone_0,1425,5.704,1.5298615707396541
cone_0,1426,5.707999999999999,1.5289142663044124
cone_0,1427,5.712,1.5279669618691702
cone_0,1428,5.715999999999999,1.5270196574339285
cone_0,1429,5.72,1.5260723529986866
cone_0,1430,5.723999999999999,1.5251250485634447
cone_0,1431,5.728,1.5241777441282027
cone_0,1432,5.731999999999999,1.523230439692961
cone_0,1433,5.736,1.522283135257719
cone_0,1434,5.739999999999999,1.5213358308224771
cone_0,1435,5.744,1.5203885263872352
cone_0,1436,5.747999999999999,1.5194412219519935
cone_0,1437,5.752,1.5184939175167516
cone_0,1438,5.755999999999999,1.5175466130815096
cone_0,1439,5.76,1.5165993086462677
cone_0,1440,5.763999999999999,1.515652004211026
cone_0,1441,5.768,1.5147046997757838
cone_0,1442,5.771999999999999,1.513757395340542
cone_0,1443,5.776,1.5128100909053002
cone_0,1444,5.779999999999999,1.5118627864700585
cone_0,1445,5.784,1.5109154820348163
cone_0,1446,5.787999999999999,1.5099681775995746
cone_0,1447,5.792,1.5090208731643326
cone_0,1448,5.795999999999999,1.508073568729091
cone_0,1449,5.8,1.5071262642938488
cone_0,1450,5.803999999999999,1.506178959858607
cone_0,1451,5.808,1.5052316554233651
cone_0,1452,5.811999999999999,1.5042843509881232
cone_0,1453,5.816,1.5033370465528813
cone_0,1454,5.819999999999999,1.5023897421176395
cone_0,1455,5.824,1.5014424376823976
cone_0,1456,5.827999999999999,1.5004951332471557
cone_0,1457,5.832,1.4995478288119137
cone_0,1458,5.835999999999999,1.498600524376672
cone_0,1459,5.84,1.49765321994143
cone_0,1460,5.843999999999999,1.4967059155061881
cone_0,1461,5.848,1.4957586110709462
cone_0,1462,5.851999999999999,1.4948113066357045
cone_0,1463,5.856,1.4938640022004626
cone_0,1464,5.859999999999999,1.4929166977652206
cone_0,1465,5.864,1.4919693933299787
cone_0,1466,5.867999999999999,1.491022088894737
cone_0,1467,5.872,1.4900747844594948
cone_0,1468,5.8759999999999994,1.489127480024253
cone_0,1469,5.88,1.4881801755890112
cone_0,1470,5.8839999999999995,1.4872328711537695
cone_0,1471,5.888,1.4862855667185273
cone_0,1472,5.8919999999999995,1.4853382622832856
cone_0,1473,5.896,1.4843909578480436
cone_0,1474,5.8999999999999995,1.483443653412802
cone_0,1475,5.904,1.4824963489775598
cone_0,1476,5.9079999999999995,1.481549044542318
cone_0,1477,5.912,1.4806017401070761
cone_0,1478,5.9159999999999995,1.4796544356718342
cone_0,1479,5.92,1.4787071312365923
cone_0,1480,5.9239999999999995,1.4777598268013505
cone_0,1481,5.928,1.4768125223661086
cone_0,1482,5.9319999999999995,1.4758652179308667
cone_0,1483,5.936,1.4749179134956247
cone_0,1484,5.9399999999999995,1.473970609060383
cone_0,1485,5.944,1.473023304625141
cone_0,1486,5.9479999999999995,1.4720760001898991
cone_0,1487,5.952,1.4711286957546572
cone_0,1488,5.9559999999999995,1.4701813913194155
cone_0,1489,5.96,1.4692340868841733
cone_0,1490,5.9639999999999995,1.4682867824489316
cone_0,1491,5.968,1.4673394780136897
cone_0,1492,5.9719999999999995,1.466392173578448
cone_0,1493,5.976,1.4654448691432058
cone_0,1494,5.9799999999999995,1.464497564707964
cone_0,1495,5.984,1.4635502602727222
cone_0,1496,5.9879999999999995,1.4626029558374805
cone_0,1497,5.992,1.4616556514022383
cone_0,1498,5.9959999999999996,1.4607083469669966
cone_0,1499,6.0,1.4597610425317546
cone_0,1500,6.004,1.4588137380965127
cone_0,1501,6.008,1.4578664336612708
cone_0,1502,6.012,1.456919129226029
cone_0,1503,6.016,1.4559718247907871
cone_0,1504,6.02,1.4550245203555452
cone_0,1505,6.024,1.4540772159203033
cone_0,1506,6.028,1.4531299114850615
cone_0,1507,6.032,1.4521826070498196
cone_0,1508,6.036,1.4512353026145777
cone_0,1509,6.04,1.4502879981793357
cone_0,1510,6.044,1.449340693744094
cone_0,1511,6.048,1.4483933893088519
cone_0,1512,6.052,1.4474460848736102
cone_0,1513,6.056,1.4464987804383682
cone_0,1514,6.06,1.4455514760031265
cone_0,1515,6.064,1.4446041715678843
cone_0,1516,6.068,1.4436568671326426
cone_0,1517,6.072,1.4427095626974007
cone_0,1518,6.076,1.441762258262159
cone_0,1519,6.08,1.4408149538269168
cone_0,1520,6.084,1.439867649391675
cone_0,1521,6.088,1.4389203449564332
cone_0,1522,6.092,1.4379730405211912
cone_0,1523,6.096,1.4370257360859493
cone_0,1524,6.1,1.4360784316507076
cone_0,1525,6.104,1.4351311272154657
cone_0,1526,6.108,1.4341838227802237
cone_0,1527,6.112,1.4332365183449818
cone_0,1528,6.116,1.43228921390974
cone_0,1529,6.12,1.4313419094744981
cone_0,1530,6.124,1.4303946050392562
cone_0,1531,6.128,1.4294473006040143
cone_0,1532,6.132,1.4284999961687725
cone_0,1533,6.136,1.4275526917335306
cone_0,1534,6.14,1.4266053872982887
cone_0,1535,6.144,1.4256580828630467
cone_0,1536,6.148,1.424710778427805
cone_0,1537,6.151999999999999,1.423763473992563
cone_0,1538,6.156,1.4228161695573212
cone_0,1539,6.159999999999999,1.4218688651220794
cone_0,1540,6.164,1.4209215606868375
cone_0,1541,6.167999999999999,1.4199742562515956
cone_0,1542,6.172,1.4190269518163536
cone_0,1543,6.175999999999999,1.418079647381112
cone_0,1544,6.18,1.41713234294587
cone_0,1545,6.183999999999999,1.416185038510628
cone_0,1546,6.188,1.4152377340753861
cone_0,1547,6.191999999999999,1.4142904296401444
cone_0,1548,6.196,1.4133431252049022
cone_0,1549,6.199999999999999,1.4123958207696605
cone_0,1550,6.204,1.4114485163344186
cone_0,1551,6.207999999999999,1.4105012118991769
cone_0,1552,6.212,1.4095539074639347
cone_0,1553,6.215999999999999,1.408606603028693
cone_0,1554,6.22,1.407659298593451
cone_0,1555,6.223999999999999,1.4067119941582094
cone_0,1556,6.228,1.4057646897229672
cone_0,1557,6.231999999999999,1.4048173852877255
cone_0,1558,6.236,1.4038700808524835
cone_0,1559,6.239999999999999,1.4029227764172416
cone_0,1560,6.244,1.4019754719819997
cone_0,1561,6.247999999999999,1.401028167546758
cone_0,1562,6.252,1.400080863111516
cone_0,1563,6.255999999999999,1.399133558676274
cone_0,1564,6.26,1.3981862542410322
cone_0,1565,6.263999999999999,1.3972389498057904
cone_0,1566,6.268,1.3962916453705485
cone_0,1567,6.271999999999999,1.3953443409353066
cone_0,1568,6.276,1.3943970365000646
cone_0,1569,6.279999999999999,1.393449732064823
cone_0,1570,6.284,1.3925024276295808
cone_0,1571,6.287999999999999,1.391555123194339
cone_0,1572,6.292,1.3906078187590971
cone_0,1573,6.295999999999999,1.3896605143238554
cone_0,1574,6.3,1.3887132098886132
cone_0,1575,6.303999999999999,1.3877659054533715
cone_0,1576,6.308,1.3868186010181296
cone_0,1577,6.311999999999999,1.3858712965828879
cone_0,1578,6.316,1.3849239921476457
cone_0,1579,6.319999999999999,1.383976687712404
cone_0,1580,6.324,1.383029383277162
cone_0,1581,6.327999999999999,1.3820820788419201
cone_0,1582,6.332,1.3811347744066782
cone_0,1583,6.335999999999999,1.3801874699714365
cone_0,1584,6.34,1.3792401655361946
cone_0,1585,6.343999999999999,1.3782928611009526
cone_0,1586,6.348,1.3773455566657107
cone_0,1587,6.351999999999999,1.376398252230469
cone_0,1588,6.356,1.375450947795227
cone_0,1589,6.359999999999999,1.374503643359985
cone_0,1590,6.364,1.3735563389247432
cone_0,1591,6.367999999999999,1.3726090344895014
cone_0,1592,6.372,1.3716617300542593
cone_0,1593,6.3759999999999994,1.3707144256190176
cone_0,1594,6.38,1.3697671211837756
cone_0,1595,6.3839999999999995,1.368819816748534
cone_0,1596,6.388,1.3678725123132918
cone_0,1597,6.3919999999999995,1.36692520787805
cone_0,1598,6.396,1.3659779034428081
cone_0,1599,6.3999999999999995,1.3650305990075664
cone_0,1600,6.404,1.3640832945723242
cone_0,1601,6.4079999999999995,1.3631359901370825
cone_0,1602,6.412,1.3621886857018406
cone_0,1603,6.4159999999999995,1.3612413812665987
cone_0,1604,6.42,1.3602940768313567
cone_0,1605,6.4239999999999995,1.359346772396115
cone_0,1606,6.428,1.358399467960873
cone_0,1607,6.4319999999999995,1.3574521635256311
cone_0,1608,6.436,1.3565048590903892
cone_0,1609,6.4399999999999995,1.3555575546551475
cone_0,1610,6.444,1.3546102502199056
cone_0,1611,6.4479999999999995,1.3536629457846636
cone_0,1612,6.452,1.3527156413494217
cone_0,1613,6.4559999999999995,1.35176833691418
cone_0,1614,6.46,1.350821032478938
cone_0,1615,6.4639999999999995,1.349873728043696
cone_0,1616,6.468,1.3489264236084542
cone_0,1617,6.4719999999999995,1.3479791191732124
cone_0,1618,6.476,1.3470318147379703
cone_0,1619,6.4799999999999995,1.3460845103027286
cone_0,1620,6.484,1.3451372058674866
cone_0,1621,6.4879999999999995,1.344189901432245
cone_0,1622,6.492,1.3432425969970028
cone_0,1623,6.4959999999999996,1.342295292561761
cone_0,1624,6.5,1.3413479881265191
cone_0,1625,6.504,1.3404006836912774
cone_0,1626,6.508,1.3394533792560352
cone_0,1627,6.512,1.3385060748207935
cone_0,1628,6.516,1.3375587703855516
cone_0,1629,6.52,1.3366114659503097
cone_0,1630,6.524,1.3356641615150677
cone_0,1631,6.528,1.334716857079826
cone_0,1632,6.532,1.333769552644584
cone_0,1633,6.536,1.3328222482093421
cone_0,1634,6.54,1.3318749437741002
cone_0,1635,6.544,1.3309276393388585
cone_0,1636,6.548,1.3299803349036166
cone_0,1637,6.552,1.3290330304683746
cone_0,1638,6.556,1.3280857260331327
cone_0,1639,6.56,1.327138421597891
cone_0,1640,6.564,1.3261911171626488
cone_0,1641,6.568,1.325243812727407
cone_0,1642,6.572,1.3242965082921652
cone_0,1643,6.576,1.3233492038569235
cone_0,1644,6.58,1.3224018994216813
cone_0,1645,6.584,1.3214545949864396
cone_0,1646,6.588,1.3205072905511976
cone_0,1647,6.592,1.319559986115956
cone_0,1648,6.596,1.3186126816807138
cone_0,1649,6.6,1.317665377245472
cone_0,1650,6.604,1.3167180728102301
cone_0,1651,6.608,1.3157707683749882
cone_0,1652,6.612,1.3148234639397463
cone_0,1653,6.616,1.3138761595045045
cone_0,1654,6.62,1.3129288550692626
cone_0,1655,6.624,1.3119815506340207
cone_0,1656,6.628,1.3110342461987787
cone_0,1657,6.632,1.310086941763537
cone_0,1658,6.636,1.309139637328295
cone_0,1659,6.64,1.3081923328930531
cone_0,1660,6.644,1.3072450284578112
cone_0,1661,6.648,1.3062977240225695
cone_0,1662,6.652,1.3053504195873276
cone_0,1663,6.656,1.3044031151520856
cone_0,1664,6.66,1.3034558107168437
cone_0,1665,6.664,1.302508506281602
cone_0,1666,6.667999999999999,1.30156120184636
cone_0,1667,6.672,1.300613897411118
cone_0,1668,6.675999999999999,1.2996665929758764
cone_0,1669,6.68,1.2987192885406345
cone_0,1670,6.683999999999999,1.2977719841053925
cone_0,1671,6.688,1.2968246796701506
cone_0,1672,6.691999999999999,1.2958773752349089
cone_0,1673,6.696,1.2949300707996667
cone_0,1674,6.699999999999999,1.293982766364425
cone_0,1675,6.704,1.293035461929183
cone_0,1676,6.707999999999999,1.2920881574939413
cone_0,1677,6.712,1.2911408530586992
cone_0,1678,6.715999999999999,1.2901935486234575
cone_0,1679,6.72,1.2892462441882155
cone_0,1680,6.723999999999999,1.2882989397529738
cone_0,1681,6.728,1.2873516353177317
cone_0,1682,6.731999999999999,1.28640433088249
cone_0,1683,6.736,1.285457026447248
cone_0,1684,6.739999999999999,1.284509722012006
cone_0,1685,6.744,1.2835624175767641
cone_0,1686,6.747999999999999,1.2826151131415224
cone_0,1687,6.752,1.2816678087062805
cone_0,1688,6.755999999999999,1.2807205042710386
cone_0,1689,6.76,1.2797731998357966
cone_0,1690,6.763999999999999,1.278825895400555
cone_0,1691,6.768,1.277878590965313
cone_0,1692,6.771999999999999,1.276931286530071
cone_0,1693,6.776,1.275983982094829
cone_0,1694,6.779999999999999,1.2750366776595874
cone_0,1695,6.784,1.2740893732243455
cone_0,1696,6.787999999999999,1.2731420687891035
cone_0,1697,6.792,1.2721947643538616
cone_0,1698,6.795999999999999,1.2712474599186199
cone_0,1699,6.8,1.2703001554833777
cone_0,1700,6.803999999999999,1.269352851048136
cone_0,1701,6.808,1.268405546612894
cone_0,1702,6.811999999999999,1.2674582421776523
cone_0,1703,6.816,1.2665109377424102
cone_0,1704,6.819999999999999,1.2655636333071685
cone_0,1705,6.824,1.2646163288719265
cone_0,1706,6.827999999999999,1.2636690244366848
cone_0,1707,6.832,1.2627217200014427
cone_0,1708,6.835999999999999,1.261774415566201
cone_0,1709,6.84,1.260827111130959
cone_0,1710,6.843999999999999,1.259879806695717
cone_0,1711,6.848,1.2589325022604752
cone_0,1712,6.851999999999999,1.2579851978252334
cone_0,1713,6.856,1.2570378933899915
cone_0,1714,6.859999999999999,1.2560905889547496
cone_0,1715,6.864,1.2551432845195076
cone_0,1716,6.867999999999999,1.254195980084266
cone_0,1717,6.872,1.253248675649024
cone_0,1718,6.8759999999999994,1.252301371213782
cone_0,1719,6.88,1.25135406677854
cone_0,1720,6.8839999999999995,1.2504067623432984
cone_0,1721,6.888,1.2494594579080562
cone_0,1722,6.8919999999999995,1.2485121534728145
cone_0,1723,6.896,1.2475648490375726
cone_0,1724,6.8999999999999995,1.2466175446023309
cone_0,1725,6.904,1.2456702401670887
cone_0,1726,6.9079999999999995,1.244722935731847
cone_0,1727,6.912,1.243775631296605
cone_0,1728,6.9159999999999995,1.2428283268613634
cone_0,1729,6.92,1.2418810224261212
cone_0,1730,6.9239999999999995,1.2409337179908795
cone_0,1731,6.928,1.2399864135556375
cone_0,1732,6.9319999999999995,1.2390391091203956
cone_0,1733,6.936,1.2380918046851537
cone_0,1734,6.9399999999999995,1.237144500249912
cone_0,1735,6.944,1.23619719581467
cone_0,1736,6.9479999999999995,1.235249891379428
cone_0,1737,6.952,1.2343025869441862
cone_0,1738,6.9559999999999995,1.2333552825089444
cone_0,1739,6.96,1.2324079780737025
cone_0,1740,6.9639999999999995,1.2314606736384606
cone_0,1741,6.968,1.2305133692032186
cone_0,1742,6.9719999999999995,1.229566064767977
cone_0,1743,6.976,1.228618760332735
cone_0,1744,6.9799999999999995,1.227671455897493
cone_0,1745,6.984,1.2267241514622511
cone_0,1746,6.9879999999999995,1.2257768470270094
cone_0,1747,6.992,1.2248295425917672
cone_0,1748,6.9959999999999996,1.2238822381565255
cone_0,1749,7.0,1.2229349337212836
cone_0,1750,7.004,1.2219876292860419
cone_0,1751,7.008,1.2210403248507997
cone_0,1752,7.012,1.220093020415558
cone_0,1753,7.016,1.219145715980316
cone_0,1754,7.02,1.2181984115450741
cone_0,1755,7.024,1.2172511071098322
cone_0,1756,7.028,1.2163038026745905
cone_0,1757,7.032,1.2153564982393485
cone_0,1758,7.036,1.2144091938041066
cone_0,1759,7.04,1.2134618893688647
cone_0,1760,7.044,1.212514584933623
cone_0,1761,7.048,1.211567280498381
cone_0,1762,7.052,1.210619976063139
cone_0,1763,7.056,1.2096726716278972
cone_0,1764,7.06,1.2087253671926554
cone_0,1765,7.064,1.2077780627574135
cone_0,1766,7.068,1.2068307583221716
cone_0,1767,7.072,1.2058834538869296
cone_0,1768,7.076,1.204936149451688
cone_0,1769,7.08,1.2039888450164458
cone_0,1770,7.084,1.203041540581204
cone_0,1771,7.088,1.2020942361459621
cone_0,1772,7.092,1.2011469317107204
cone_0,1773,7.096,1.2001996272754782
cone_0,1774,7.1,1.1992523228402365
cone_0,1775,7.104,1.1983050184049946
cone_0,1776,7.108,1.1973577139697529
cone_0,1777,7.112,1.1964104095345107
cone_0,1778,7.116,1.195463105099269
cone_0,1779,7.12,1.194515800664027
cone_0,1780,7.124,1.1935684962287851
cone_0,1781,7.128,1.1926211917935432
cone_0,1782,7.132,1.1916738873583015
cone_0,1783,7.136,1.1907265829230596
cone_0,1784,7.14,1.1897792784878176
cone_0,1785,7.144,1.1888319740525757
cone_0,1786,7.148,1.187884669617334
cone_0,1787,7.152,1.186937365182092
cone_0,1788,7.156,1.18599006074685
cone_0,1789,7.16,1.1850427563116082
cone_0,1790,7.164,1.1840954518763664
cone_0,1791,7.168,1.1831481474411243
cone_0,1792,7.172,1.1822008430058826
cone_0,1793,7.175999999999999,1.1812535385706409
cone_0,1794,7.18,1.180306234135399
cone_0,1795,7.183999999999999,1.179358929700157
cone_0,1796,7.188,1.178411625264915
cone_0,1797,7.191999999999999,1.1774643208296733
cone_0,1798,7.196,1.1765170163944314
cone_0,1799,7.199999999999999,1.1755697119591895
cone_0,1800,7.204,1.1746224075239475
cone_0,1801,7.207999999999999,1.1736751030887058
cone_0,1802,7.212,1.1727277986534637
cone_0,1803,7.215999999999999,1.171780494218222
cone_0,1804,7.22,1.17083318978298
cone_0,1805,7.223999999999999,1.1698858853477383
cone_0,1806,7.228,1.1689385809124961
cone_0,1807,7.231999999999999,1.1679912764772544
cone_0,1808,7.236,1.1670439720420125
cone_0,1809,7.239999999999999,1.1660966676067708
cone_0,1810,7.244,1.1651493631715286
cone_0,1811,7.247999999999999,1.164202058736287
cone_0,1812,7.252,1.163254754301045
cone_0,1813,7.255999999999999,1.162307449865803
cone_0,1814,7.26,1.161360145430561
cone_0,1815,7.263999999999999,1.1604128409953194
cone_0,1816,7.268,1.1594655365600774
cone_0,1817,7.271999999999999,1.1585182321248355
cone_0,1818,7.276,1.1575709276895936
cone_0,1819,7.279999999999999,1.1566236232543519
cone_0,1820,7.284,1.15567631881911
cone_0,1821,7.287999999999999,1.154729014383868
