Cone,Index,Height,height_Predicted
cone_1,1199,4.8,1.8207352258856377
cone_1,1200,4.803999999999999,1.8197926707849048
cone_1,1201,4.808,1.8188501156841717
cone_1,1202,4.811999999999999,1.8179075605834385
cone_1,1203,4.816,1.8169650054827053
cone_1,1204,4.819999999999999,1.8160224503819724
cone_1,1205,4.824,1.815079895281239
cone_1,1206,4.827999999999999,1.814137340180506
cone_1,1207,4.832,1.813194785079773
cone_1,1208,4.835999999999999,1.81225222997904
cone_1,1209,4.84,1.8113096748783066
cone_1,1210,4.843999999999999,1.8103671197775737
cone_1,1211,4.848,1.8094245646768405
cone_1,1212,4.851999999999999,1.8084820095761074
cone_1,1213,4.856,1.8075394544753742
cone_1,1214,4.859999999999999,1.8065968993746413
cone_1,1215,4.864,1.8056543442739081
cone_1,1216,4.867999999999999,1.804711789173175
cone_1,1217,4.872,1.8037692340724418
cone_1,1218,4.8759999999999994,1.802826678971709
cone_1,1219,4.88,1.8018841238709757
cone_1,1220,4.8839999999999995,1.8009415687702426
cone_1,1221,4.888,1.7999990136695094
cone_1,1222,4.8919999999999995,1.7990564585687765
cone_1,1223,4.896,1.7981139034680431
cone_1,1224,4.8999999999999995,1.7971713483673102
cone_1,1225,4.904,1.796228793266577
cone_1,1226,4.9079999999999995,1.7952862381658439
cone_1,1227,4.912,1.7943436830651107
cone_1,1228,4.9159999999999995,1.7934011279643778
cone_1,1229,4.92,1.7924585728636446
cone_1,1230,4.9239999999999995,1.7915160177629115
cone_1,1231,4.928,1.7905734626621783
cone_1,1232,4.9319999999999995,1.7896309075614454
cone_1,1233,4.936,1.7886883524607122
cone_1,1234,4.9399999999999995,1.787745797359979
cone_1,1235,4.944,1.786803242259246
cone_1,1236,4.9479999999999995,1.785860687158513
cone_1,1237,4.952,1.7849181320577796
cone_1,1238,4.9559999999999995,1.7839755769570467
cone_1,1239,4.96,1.7830330218563135
cone_1,1240,4.9639999999999995,1.7820904667555806
cone_1,1241,4.968,1.7811479116548472
cone_1,1242,4.9719999999999995,1.7802053565541143
cone_1,1243,4.976,1.7792628014533811
cone_1,1244,4.9799999999999995,1.778320246352648
cone_1,1245,4.984,1.7773776912519148
cone_1,1246,4.9879999999999995,1.7764351361511819
cone_1,1247,4.992,1.7754925810504487
cone_1,1248,4.9959999999999996,1.7745500259497156
cone_1,1249,5.0,1.7736074708489824
cone_1,1250,5.004,1.7726649157482495
cone_1,1251,5.008,1.771722360647516
cone_1,1252,5.012,1.7707798055467832
cone_1,1253,5.016,1.76983725044605
cone_1,1254,5.02,1.768894695345317
cone_1,1255,5.024,1.7679521402445837
cone_1,1256,5.028,1.7670095851438508
cone_1,1257,5.032,1.7660670300431176
cone_1,1258,5.036,1.7651244749423844
cone_1,1259,5.04,1.7641819198416513
cone_1,1260,5.044,1.7632393647409184
cone_1,1261,5.048,1.7622968096401852
cone_1,1262,5.052,1.761354254539452
cone_1,1263,5.056,1.760411699438719
cone_1,1264,5.06,1.759469144337986
cone_1,1265,5.064,1.7585265892372526
cone_1,1266,5.068,1.7575840341365196
cone_1,1267,5.072,1.7566414790357865
cone_1,1268,5.076,1.7556989239350536
cone_1,1269,5.08,1.7547563688343202
cone_1,1270,5.084,1.7538138137335872
cone_1,1271,5.088,1.752871258632854
cone_1,1272,5.092,1.751928703532121
cone_1,1273,5.096,1.7509861484313878
cone_1,1274,5.1,1.7500435933306548
cone_1,1275,5.104,1.7491010382299217
cone_1,1276,5.108,1.7481584831291885
cone_1,1277,5.112,1.7472159280284554
cone_1,1278,5.116,1.7462733729277224
cone_1,1279,5.12,1.745330817826989
cone_1,1280,5.124,1.7443882627262561
cone_1,1281,5.127999999999999,1.7434457076255232
cone_1,1282,5.132,1.74250315252479
cone_1,1283,5.135999999999999,1.7415605974240569
cone_1,1284,5.14,1.7406180423233237
cone_1,1285,5.143999999999999,1.7396754872225908
cone_1,1286,5.148,1.7387329321218574
cone_1,1287,5.151999999999999,1.7377903770211245
cone_1,1288,5.156,1.7368478219203913
cone_1,1289,5.159999999999999,1.7359052668196584
cone_1,1290,5.164,1.734962711718925
cone_1,1291,5.167999999999999,1.734020156618192
cone_1,1292,5.172,1.733077601517459
cone_1,1293,5.175999999999999,1.7321350464167258
cone_1,1294,5.18,1.7311924913159926
cone_1,1295,5.183999999999999,1.7302499362152597
cone_1,1296,5.188,1.7293073811145265
cone_1,1297,5.191999999999999,1.7283648260137934
cone_1,1298,5.196,1.7274222709130602
cone_1,1299,5.199999999999999,1.7264797158123273
cone_1,1300,5.204,1.725537160711594
cone_1,1301,5.207999999999999,1.724594605610861
cone_1,1302,5.212,1.7236520505101278
cone_1,1303,5.215999999999999,1.7227094954093949
cone_1,1304,5.22,1.7217669403086615
cone_1,1305,5.223999999999999,1.7208243852079286
cone_1,1306,5.228,1.7198818301071954
cone_1,1307,5.231999999999999,1.7189392750064623
cone_1,1308,5.236,1.717996719905729
cone_1,1309,5.239999999999999,1.7170541648049962
cone_1,1310,5.244,1.716111609704263
cone_1,1311,5.247999999999999,1.7151690546035299
cone_1,1312,5.252,1.7142264995027967
cone_1,1313,5.255999999999999,1.7132839444020638
cone_1,1314,5.26,1.7123413893013306
cone_1,1315,5.263999999999999,1.7113988342005975
cone_1,1316,5.268,1.7104562790998643
cone_1,1317,5.271999999999999,1.7095137239991314
cone_1,1318,5.276,1.708571168898398
cone_1,1319,5.279999999999999,1.707628613797665
cone_1,1320,5.284,1.706686058696932
cone_1,1321,5.287999999999999,1.705743503596199
cone_1,1322,5.292,1.7048009484954656
cone_1,1323,5.295999999999999,1.7038583933947327
cone_1,1324,5.3,1.7029158382939995
cone_1,1325,5.303999999999999,1.7019732831932664
cone_1,1326,5.308,1.7010307280925332
cone_1,1327,5.311999999999999,1.7000881729918003
cone_1,1328,5.316,1.699145617891067
cone_1,1329,5.319999999999999,1.698203062790334
cone_1,1330,5.324,1.6972605076896008
cone_1,1331,5.327999999999999,1.6963179525888679
cone_1,1332,5.332,1.6953753974881345
cone_1,1333,5.335999999999999,1.6944328423874015
cone_1,1334,5.34,1.6934902872866684
cone_1,1335,5.343999999999999,1.6925477321859355
cone_1,1336,5.348,1.691605177085202
cone_1,1337,5.351999999999999,1.6906626219844691
cone_1,1338,5.356,1.689720066883736
cone_1,1339,5.359999999999999,1.6887775117830028
cone_1,1340,5.364,1.6878349566822697
cone_1,1341,5.367999999999999,1.6868924015815367
cone_1,1342,5.372,1.6859498464808036
cone_1,1343,5.3759999999999994,1.6850072913800704
cone_1,1344,5.38,1.6840647362793373
cone_1,1345,5.3839999999999995,1.6831221811786043
cone_1,1346,5.388,1.682179626077871
cone_1,1347,5.3919999999999995,1.681237070977138
cone_1,1348,5.396,1.6802945158764049
cone_1,1349,5.3999999999999995,1.679351960775672
cone_1,1350,5.404,1.6784094056749386
cone_1,1351,5.4079999999999995,1.6774668505742056
cone_1,1352,5.412,1.6765242954734725
cone_1,1353,5.4159999999999995,1.6755817403727393
cone_1,1354,5.42,1.6746391852720062
cone_1,1355,5.4239999999999995,1.6736966301712732
cone_1,1356,5.428,1.67275407507054
cone_1,1357,5.4319999999999995,1.671811519969807
cone_1,1358,5.436,1.6708689648690738
cone_1,1359,5.4399999999999995,1.6699264097683408
cone_1,1360,5.444,1.6689838546676075
cone_1,1361,5.4479999999999995,1.6680412995668745
cone_1,1362,5.452,1.6670987444661414
cone_1,1363,5.4559999999999995,1.6661561893654084
cone_1,1364,5.46,1.665213634264675
cone_1,1365,5.4639999999999995,1.6642710791639421
cone_1,1366,5.468,1.663328524063209
cone_1,1367,5.4719999999999995,1.6623859689624758
cone_1,1368,5.476,1.6614434138617427
cone_1,1369,5.4799999999999995,1.6605008587610097
cone_1,1370,5.484,1.6595583036602766
cone_1,1371,5.4879999999999995,1.6586157485595434
cone_1,1372,5.492,1.6576731934588103
cone_1,1373,5.4959999999999996,1.6567306383580773
cone_1,1374,5.5,1.655788083257344
cone_1,1375,5.504,1.654845528156611
cone_1,1376,5.508,1.6539029730558779
cone_1,1377,5.512,1.652960417955145
cone_1,1378,5.516,1.6520178628544115
cone_1,1379,5.52,1.6510753077536786
cone_1,1380,5.524,1.6501327526529455
cone_1,1381,5.528,1.6491901975522123
cone_1,1382,5.532,1.6482476424514791
cone_1,1383,5.536,1.6473050873507462
cone_1,1384,5.54,1.646362532250013
cone_1,1385,5.544,1.64541997714928
cone_1,1386,5.548,1.6444774220485467
cone_1,1387,5.552,1.6435348669478138
cone_1,1388,5.556,1.6425923118470807
cone_1,1389,5.56,1.6416497567463475
cone_1,1390,5.564,1.6407072016456143
cone_1,1391,5.568,1.6397646465448814
cone_1,1392,5.572,1.638822091444148
cone_1,1393,5.576,1.637879536343415
cone_1,1394,5.58,1.636936981242682
cone_1,1395,5.584,1.635994426141949
cone_1,1396,5.588,1.6350518710412156
cone_1,1397,5.592,1.6341093159404827
cone_1,1398,5.596,1.6331667608397495
cone_1,1399,5.6,1.6322242057390164
cone_1,1400,5.604,1.6312816506382832
cone_1,1401,5.608,1.6303390955375503
cone_1,1402,5.612,1.6293965404368171
cone_1,1403,5.616,1.628453985336084
cone_1,1404,5.62,1.6275114302353508
cone_1,1405,5.624,1.626568875134618
cone_1,1406,5.628,1.6256263200338845
cone_1,1407,5.632,1.6246837649331516
cone_1,1408,5.635999999999999,1.6237412098324187
cone_1,1409,5.64,1.6227986547316855
cone_1,1410,5.643999999999999,1.6218560996309523
cone_1,1411,5.648,1.6209135445302192
cone_1,1412,5.651999999999999,1.6199709894294863
cone_1,1413,5.656,1.6190284343287529
cone_1,1414,5.659999999999999,1.61808587922802
cone_1,1415,5.664,1.6171433241272868
cone_1,1416,5.667999999999999,1.6162007690265539
cone_1,1417,5.672,1.6152582139258205
cone_1,1418,5.675999999999999,1.6143156588250875
cone_1,1419,5.68,1.6133731037243544
cone_1,1420,5.683999999999999,1.6124305486236212
cone_1,1421,5.688,1.611487993522888
cone_1,1422,5.691999999999999,1.6105454384221551
cone_1,1423,5.696,1.609602883321422
cone_1,1424,5.699999999999999,1.6086603282206888
cone_1,1425,5.704,1.6077177731199557
cone_1,1426,5.707999999999999,1.6067752180192227
cone_1,1427,5.712,1.6058326629184894
cone_1,1428,5.715999999999999,1.6048901078177564
cone_1,1429,5.72,1.6039475527170233
cone_1,1430,5.723999999999999,1.6030049976162903
cone_1,1431,5.728,1.602062442515557
cone_1,1432,5.731999999999999,1.601119887414824
cone_1,1433,5.736,1.6001773323140909
cone_1,1434,5.739999999999999,1.5992347772133577
cone_1,1435,5.744,1.5982922221126246
cone_1,1436,5.747999999999999,1.5973496670118916
cone_1,1437,5.752,1.5964071119111585
cone_1,1438,5.755999999999999,1.5954645568104253
cone_1,1439,5.76,1.5945220017096922
cone_1,1440,5.763999999999999,1.5935794466089592
cone_1,1441,5.768,1.5926368915082258
cone_1,1442,5.771999999999999,1.591694336407493
cone_1,1443,5.776,1.5907517813067598
cone_1,1444,5.779999999999999,1.5898092262060268
cone_1,1445,5.784,1.5888666711052934
cone_1,1446,5.787999999999999,1.5879241160045605
cone_1,1447,5.792,1.5869815609038274
cone_1,1448,5.795999999999999,1.5860390058030942
cone_1,1449,5.8,1.585096450702361
cone_1,1450,5.803999999999999,1.5841538956016281
cone_1,1451,5.808,1.583211340500895
cone_1,1452,5.811999999999999,1.5822687854001618
cone_1,1453,5.816,1.5813262302994286
cone_1,1454,5.819999999999999,1.5803836751986957
cone_1,1455,5.824,1.5794411200979623
cone_1,1456,5.827999999999999,1.5784985649972294
cone_1,1457,5.832,1.5775560098964962
cone_1,1458,5.835999999999999,1.5766134547957633
cone_1,1459,5.84,1.57567089969503
cone_1,1460,5.843999999999999,1.574728344594297
cone_1,1461,5.848,1.5737857894935638
cone_1,1462,5.851999999999999,1.5728432343928307
cone_1,1463,5.856,1.5719006792920975
cone_1,1464,5.859999999999999,1.5709581241913646
cone_1,1465,5.864,1.5700155690906314
cone_1,1466,5.867999999999999,1.5690730139898983
cone_1,1467,5.872,1.5681304588891651
cone_1,1468,5.8759999999999994,1.5671879037884322
cone_1,1469,5.88,1.566245348687699
cone_1,1470,5.8839999999999995,1.565302793586966
cone_1,1471,5.888,1.5643602384862327
cone_1,1472,5.8919999999999995,1.5634176833854998
cone_1,1473,5.896,1.5624751282847664
cone_1,1474,5.8999999999999995,1.5615325731840335
cone_1,1475,5.904,1.5605900180833003
cone_1,1476,5.9079999999999995,1.5596474629825672
cone_1,1477,5.912,1.558704907881834
cone_1,1478,5.9159999999999995,1.557762352781101
cone_1,1479,5.92,1.556819797680368
cone_1,1480,5.9239999999999995,1.5558772425796348
cone_1,1481,5.928,1.5549346874789016
cone_1,1482,5.9319999999999995,1.5539921323781687
cone_1,1483,5.936,1.5530495772774355
cone_1,1484,5.9399999999999995,1.5521070221767024
cone_1,1485,5.944,1.5511644670759692
cone_1,1486,5.9479999999999995,1.5502219119752363
cone_1,1487,5.952,1.549279356874503
cone_1,1488,5.9559999999999995,1.54833680177377
cone_1,1489,5.96,1.5473942466730368
cone_1,1490,5.9639999999999995,1.5464516915723039
cone_1,1491,5.968,1.5455091364715705
cone_1,1492,5.9719999999999995,1.5445665813708376
cone_1,1493,5.976,1.5436240262701044
cone_1,1494,5.9799999999999995,1.5426814711693713
cone_1,1495,5.984,1.541738916068638
cone_1,1496,5.9879999999999995,1.5407963609679052
cone_1,1497,5.992,1.539853805867172
cone_1,1498,5.9959999999999996,1.5389112507664389
cone_1,1499,6.0,1.5379686956657057
cone_1,1500,6.004,1.5370261405649728
cone_1,1501,6.008,1.5360835854642394
cone_1,1502,6.012,1.5351410303635065
cone_1,1503,6.016,1.5341984752627733
cone_1,1504,6.02,1.5332559201620404
cone_1,1505,6.024,1.532313365061307
cone_1,1506,6.028,1.531370809960574
cone_1,1507,6.032,1.530428254859841
cone_1,1508,6.036,1.5294856997591078
cone_1,1509,6.04,1.5285431446583746
cone_1,1510,6.044,1.5276005895576417
cone_1,1511,6.048,1.5266580344569085
cone_1,1512,6.052,1.5257154793561754
cone_1,1513,6.056,1.5247729242554422
cone_1,1514,6.06,1.5238303691547093
cone_1,1515,6.064,1.5228878140539759
cone_1,1516,6.068,1.521945258953243
cone_1,1517,6.072,1.5210027038525098
cone_1,1518,6.076,1.5200601487517769
cone_1,1519,6.08,1.5191175936510435
cone_1,1520,6.084,1.5181750385503106
cone_1,1521,6.088,1.5172324834495774
cone_1,1522,6.092,1.5162899283488442
cone_1,1523,6.096,1.515347373248111
cone_1,1524,6.1,1.5144048181473782
cone_1,1525,6.104,1.513462263046645
cone_1,1526,6.108,1.5125197079459118
cone_1,1527,6.112,1.5115771528451787
cone_1,1528,6.116,1.5106345977444458
cone_1,1529,6.12,1.5096920426437124
cone_1,1530,6.124,1.5087494875429794
cone_1,1531,6.128,1.5078069324422463
cone_1,1532,6.132,1.5068643773415134
cone_1,1533,6.136,1.50592182224078
cone_1,1534,6.14,1.504979267140047
cone_1,1535,6.144,1.5040367120393139
cone_1,1536,6.148,1.5030941569385807
cone_1,1537,6.151999999999999,1.5021516018378478
cone_1,1538,6.156,1.5012090467371146
cone_1,1539,6.159999999999999,1.5002664916363817
cone_1,1540,6.164,1.4993239365356483
cone_1,1541,6.167999999999999,1.4983813814349154
cone_1,1542,6.172,1.4974388263341822
cone_1,1543,6.175999999999999,1.496496271233449
cone_1,1544,6.18,1.495553716132716
cone_1,1545,6.183999999999999,1.494611161031983
cone_1,1546,6.188,1.4936686059312498
cone_1,1547,6.191999999999999,1.4927260508305167
cone_1,1548,6.196,1.4917834957297835
cone_1,1549,6.199999999999999,1.4908409406290506
cone_1,1550,6.204,1.4898983855283172
cone_1,1551,6.207999999999999,1.4889558304275843
cone_1,1552,6.212,1.4880132753268511
cone_1,1553,6.215999999999999,1.4870707202261182
cone_1,1554,6.22,1.4861281651253848
cone_1,1555,6.223999999999999,1.4851856100246519
cone_1,1556,6.228,1.4842430549239187
cone_1,1557,6.231999999999999,1.4833004998231856
cone_1,1558,6.236,1.4823579447224524
cone_1,1559,6.239999999999999,1.4814153896217195
cone_1,1560,6.244,1.4804728345209863
cone_1,1561,6.247999999999999,1.4795302794202532
cone_1,1562,6.252,1.47858772431952
cone_1,1563,6.255999999999999,1.477645169218787
cone_1,1564,6.26,1.476702614118054
cone_1,1565,6.263999999999999,1.4757600590173208
cone_1,1566,6.268,1.4748175039165876
cone_1,1567,6.271999999999999,1.4738749488158547
cone_1,1568,6.276,1.4729323937151213
cone_1,1569,6.279999999999999,1.4719898386143884
cone_1,1570,6.284,1.4710472835136552
cone_1,1571,6.287999999999999,1.4701047284129223
cone_1,1572,6.292,1.469162173312189
cone_1,1573,6.295999999999999,1.468219618211456
cone_1,1574,6.3,1.4672770631107228
cone_1,1575,6.303999999999999,1.4663345080099897
cone_1,1576,6.308,1.4653919529092565
cone_1,1577,6.311999999999999,1.4644493978085236
cone_1,1578,6.316,1.4635068427077904
cone_1,1579,6.319999999999999,1.4625642876070573
cone_1,1580,6.324,1.461621732506324
cone_1,1581,6.327999999999999,1.4606791774055912
cone_1,1582,6.332,1.4597366223048578
cone_1,1583,6.335999999999999,1.4587940672041249
cone_1,1584,6.34,1.4578515121033917
cone_1,1585,6.343999999999999,1.4569089570026588
cone_1,1586,6.348,1.4559664019019254
cone_1,1587,6.351999999999999,1.4550238468011925
cone_1,1588,6.356,1.4540812917004593
cone_1,1589,6.359999999999999,1.4531387365997261
cone_1,1590,6.364,1.452196181498993
cone_1,1591,6.367999999999999,1.45125362639826
cone_1,1592,6.372,1.450311071297527
cone_1,1593,6.3759999999999994,1.4493685161967937
cone_1,1594,6.38,1.4484259610960606
cone_1,1595,6.3839999999999995,1.4474834059953277
cone_1,1596,6.388,1.4465408508945943
cone_1,1597,6.3919999999999995,1.4455982957938613
cone_1,1598,6.396,1.4446557406931282
cone_1,1599,6.3999999999999995,1.4437131855923953
cone_1,1600,6.404,1.4427706304916619
cone_1,1601,6.4079999999999995,1.441828075390929
cone_1,1602,6.412,1.4408855202901958
cone_1,1603,6.4159999999999995,1.4399429651894626
cone_1,1604,6.42,1.4390004100887295
cone_1,1605,6.4239999999999995,1.4380578549879965
cone_1,1606,6.428,1.4371152998872634
cone_1,1607,6.4319999999999995,1.4361727447865302
cone_1,1608,6.436,1.435230189685797
cone_1,1609,6.4399999999999995,1.4342876345850641
cone_1,1610,6.444,1.4333450794843308
cone_1,1611,6.4479999999999995,1.4324025243835978
cone_1,1612,6.452,1.4314599692828647
cone_1,1613,6.4559999999999995,1.4305174141821317
cone_1,1614,6.46,1.4295748590813984
cone_1,1615,6.4639999999999995,1.4286323039806654
cone_1,1616,6.468,1.4276897488799323
cone_1,1617,6.4719999999999995,1.4267471937791991
cone_1,1618,6.476,1.425804638678466
cone_1,1619,6.4799999999999995,1.424862083577733
cone_1,1620,6.484,1.4239195284769999
cone_1,1621,6.4879999999999995,1.4229769733762667
cone_1,1622,6.492,1.4220344182755336
cone_1,1623,6.4959999999999996,1.4210918631748006
cone_1,1624,6.5,1.4201493080740675
cone_1,1625,6.504,1.4192067529733343
cone_1,1626,6.508,1.4182641978726012
cone_1,1627,6.512,1.4173216427718682
cone_1,1628,6.516,1.4163790876711349
cone_1,1629,6.52,1.415436532570402
cone_1,1630,6.524,1.4144939774696688
cone_1,1631,6.528,1.4135514223689356
cone_1,1632,6.532,1.4126088672682025
cone_1,1633,6.536,1.4116663121674695
cone_1,1634,6.54,1.4107237570667364
cone_1,1635,6.544,1.4097812019660032
cone_1,1636,6.548,1.40883864686527
cone_1,1637,6.552,1.4078960917645371
cone_1,1638,6.556,1.406953536663804
cone_1,1639,6.56,1.4060109815630708
cone_1,1640,6.564,1.4050684264623376
cone_1,1641,6.568,1.4041258713616047
cone_1,1642,6.572,1.4031833162608713
cone_1,1643,6.576,1.4022407611601384
cone_1,1644,6.58,1.4012982060594052
cone_1,1645,6.584,1.4003556509586723
cone_1,1646,6.588,1.399413095857939
cone_1,1647,6.592,1.398470540757206
cone_1,1648,6.596,1.3975279856564728
cone_1,1649,6.6,1.3965854305557397
cone_1,1650,6.604,1.3956428754550065
cone_1,1651,6.608,1.3947003203542736
cone_1,1652,6.612,1.3937577652535404
cone_1,1653,6.616,1.3928152101528073
cone_1,1654,6.62,1.3918726550520741
cone_1,1655,6.624,1.3909300999513412
cone_1,1656,6.628,1.3899875448506078
cone_1,1657,6.632,1.389044989749875
cone_1,1658,6.636,1.3881024346491417
cone_1,1659,6.64,1.3871598795484088
cone_1,1660,6.644,1.3862173244476754
cone_1,1661,6.648,1.3852747693469425
cone_1,1662,6.652,1.3843322142462093
cone_1,1663,6.656,1.3833896591454762
cone_1,1664,6.66,1.382447104044743
cone_1,1665,6.664,1.38150454894401
cone_1,1666,6.667999999999999,1.3805619938432772
cone_1,1667,6.672,1.3796194387425438
cone_1,1668,6.675999999999999,1.3786768836418108
cone_1,1669,6.68,1.3777343285410777
cone_1,1670,6.683999999999999,1.3767917734403445
cone_1,1671,6.688,1.3758492183396114
cone_1,1672,6.691999999999999,1.3749066632388784
cone_1,1673,6.696,1.3739641081381453
cone_1,1674,6.699999999999999,1.3730215530374121
cone_1,1675,6.704,1.372078997936679
cone_1,1676,6.707999999999999,1.371136442835946
cone_1,1677,6.712,1.3701938877352127
cone_1,1678,6.715999999999999,1.3692513326344797
cone_1,1679,6.72,1.3683087775337466
cone_1,1680,6.723999999999999,1.3673662224330136
cone_1,1681,6.728,1.3664236673322803
cone_1,1682,6.731999999999999,1.3654811122315473
cone_1,1683,6.736,1.3645385571308142
cone_1,1684,6.739999999999999,1.363596002030081
cone_1,1685,6.744,1.3626534469293479
cone_1,1686,6.747999999999999,1.361710891828615
cone_1,1687,6.752,1.3607683367278818
cone_1,1688,6.755999999999999,1.3598257816271486
cone_1,1689,6.76,1.3588832265264155
cone_1,1690,6.763999999999999,1.3579406714256825
cone_1,1691,6.768,1.3569981163249492
cone_1,1692,6.771999999999999,1.3560555612242162
cone_1,1693,6.776,1.355113006123483
cone_1,1694,6.779999999999999,1.3541704510227501
cone_1,1695,6.784,1.3532278959220168
cone_1,1696,6.787999999999999,1.3522853408212838
cone_1,1697,6.792,1.3513427857205507
cone_1,1698,6.795999999999999,1.3504002306198175
cone_1,1699,6.8,1.3494576755190844
cone_1,1700,6.803999999999999,1.3485151204183514
cone_1,1701,6.808,1.3475725653176183
cone_1,1702,6.811999999999999,1.346630010216885
cone_1,1703,6.816,1.345687455116152
cone_1,1704,6.819999999999999,1.344744900015419
cone_1,1705,6.824,1.3438023449146856
cone_1,1706,6.827999999999999,1.3428597898139527
cone_1,1707,6.832,1.3419172347132196
cone_1,1708,6.835999999999999,1.3409746796124866
cone_1,1709,6.84,1.3400321245117532
cone_1,1710,6.843999999999999,1.3390895694110203
cone_1,1711,6.848,1.3381470143102872
cone_1,1712,6.851999999999999,1.337204459209554
cone_1,1713,6.856,1.3362619041088208
cone_1,1714,6.859999999999999,1.335319349008088
cone_1,1715,6.864,1.3343767939073548
cone_1,1716,6.867999999999999,1.3334342388066216
cone_1,1717,6.872,1.3324916837058884
cone_1,1718,6.8759999999999994,1.3315491286051555
cone_1,1719,6.88,1.3306065735044224
cone_1,1720,6.8839999999999995,1.3296640184036892
cone_1,1721,6.888,1.328721463302956
cone_1,1722,6.8919999999999995,1.327778908202223
cone_1,1723,6.896,1.3268363531014897
cone_1,1724,6.8999999999999995,1.3258937980007568
cone_1,1725,6.904,1.3249512429000236
cone_1,1726,6.9079999999999995,1.3240086877992905
cone_1,1727,6.912,1.3230661326985573
cone_1,1728,6.9159999999999995,1.3221235775978244
cone_1,1729,6.92,1.3211810224970912
cone_1,1730,6.9239999999999995,1.320238467396358
cone_1,1731,6.928,1.319295912295625
cone_1,1732,6.9319999999999995,1.318353357194892
cone_1,1733,6.936,1.3174108020941588
cone_1,1734,6.9399999999999995,1.3164682469934257
cone_1,1735,6.944,1.3155256918926925
cone_1,1736,6.9479999999999995,1.3145831367919596
cone_1,1737,6.952,1.3136405816912262
cone_1,1738,6.9559999999999995,1.3126980265904933
cone_1,1739,6.96,1.3117554714897601
cone_1,1740,6.9639999999999995,1.3108129163890272
cone_1,1741,6.968,1.3098703612882938
cone_1,1742,6.9719999999999995,1.3089278061875609
cone_1,1743,6.976,1.3079852510868277
cone_1,1744,6.9799999999999995,1.3070426959860946
cone_1,1745,6.984,1.3061001408853614
cone_1,1746,6.9879999999999995,1.3051575857846285
cone_1,1747,6.992,1.3042150306838953
cone_1,1748,6.9959999999999996,1.3032724755831622
cone_1,1749,7.0,1.302329920482429
cone_1,1750,7.004,1.301387365381696
cone_1,1751,7.008,1.3004448102809627
cone_1,1752,7.012,1.2995022551802298
cone_1,1753,7.016,1.2985597000794966
cone_1,1754,7.02,1.2976171449787637
cone_1,1755,7.024,1.2966745898780303
cone_1,1756,7.028,1.2957320347772974
cone_1,1757,7.032,1.2947894796765642
cone_1,1758,7.036,1.293846924575831
cone_1,1759,7.04,1.292904369475098
cone_1,1760,7.044,1.291961814374365
cone_1,1761,7.048,1.2910192592736318
cone_1,1762,7.052,1.2900767041728987
cone_1,1763,7.056,1.2891341490721655
cone_1,1764,7.06,1.2881915939714326
cone_1,1765,7.064,1.2872490388706992
cone_1,1766,7.068,1.2863064837699663
cone_1,1767,7.072,1.285363928669233
cone_1,1768,7.076,1.2844213735685002
cone_1,1769,7.08,1.2834788184677668
cone_1,1770,7.084,1.2825362633670339
cone_1,1771,7.088,1.2815937082663007
cone_1,1772,7.092,1.2806511531655675
cone_1,1773,7.096,1.2797085980648344
cone_1,1774,7.1,1.2787660429641015
cone_1,1775,7.104,1.2778234878633683
cone_1,1776,7.108,1.2768809327626351
cone_1,1777,7.112,1.275938377661902
cone_1,1778,7.116,1.274995822561169
cone_1,1779,7.12,1.2740532674604357
cone_1,1780,7.124,1.2731107123597027
cone_1,1781,7.128,1.2721681572589696
cone_1,1782,7.132,1.2712256021582367
cone_1,1783,7.136,1.2702830470575033
cone_1,1784,7.14,1.2693404919567703
cone_1,1785,7.144,1.2683979368560372
cone_1,1786,7.148,1.267455381755304
cone_1,1787,7.152,1.2665128266545709
cone_1,1788,7.156,1.265570271553838
cone_1,1789,7.16,1.2646277164531048
cone_1,1790,7.164,1.2636851613523716
cone_1,1791,7.168,1.2627426062516385
cone_1,1792,7.172,1.2618000511509055
cone_1,1793,7.175999999999999,1.2608574960501724
cone_1,1794,7.18,1.2599149409494392
cone_1,1795,7.183999999999999,1.2589723858487063
cone_1,1796,7.188,1.2580298307479731
cone_1,1797,7.191999999999999,1.25708727564724
cone_1,1798,7.196,1.2561447205465068
cone_1,1799,7.199999999999999,1.255202165445774
cone_1,1800,7.204,1.2542596103450405
cone_1,1801,7.207999999999999,1.2533170552443076
cone_1,1802,7.212,1.2523745001435744
cone_1,1803,7.215999999999999,1.2514319450428415
cone_1,1804,7.22,1.2504893899421081
cone_1,1805,7.223999999999999,1.2495468348413752
cone_1,1806,7.228,1.248604279740642
cone_1,1807,7.231999999999999,1.2476617246399089
cone_1,1808,7.236,1.2467191695391757
cone_1,1809,7.239999999999999,1.2457766144384428
cone_1,1810,7.244,1.2448340593377096
cone_1,1811,7.247999999999999,1.2438915042369765
cone_1,1812,7.252,1.2429489491362433
cone_1,1813,7.255999999999999,1.2420063940355104
cone_1,1814,7.26,1.2410638389347772
cone_1,1815,7.263999999999999,1.240121283834044
cone_1,1816,7.268,1.239178728733311
cone_1,1817,7.271999999999999,1.238236173632578
cone_1,1818,7.276,1.2372936185318446
cone_1,1819,7.279999999999999,1.2363510634311117
cone_1,1820,7.284,1.2354085083303785
cone_1,1821,7.287999999999999,1.2344659532296456
cone_1,1822,7.292,1.2335233981289122
cone_1,1823,7.295999999999999,1.2325808430281793
cone_1,1824,7.3,1.2316382879274461
