image_name,cluster_label,width,height,center
MM_final_1552.tif,2,371.0,346.0,"[1750.5, 4996.0]"
MM_final_1553.tif,1,385.0,378.0,"[274.5, 2313.0]"
MM_final_1553.tif,0,357.0,352.0,"[3350.5, 2318.0]"
MM_final_1553.tif,2,369.0,346.0,"[1750.5, 4996.0]"
MM_final_1554.tif,1,384.0,377.0,"[275.0, 2313.5]"
MM_final_1554.tif,0,352.0,348.0,"[3350.0, 2319.0]"
MM_final_1554.tif,2,367.0,347.0,"[1751.5, 4995.5]"
MM_final_1555.tif,1,382.0,377.0,"[276.0, 2313.5]"
MM_final_1555.tif,0,355.0,349.0,"[3351.5, 2318.5]"
MM_final_1555.tif,2,361.0,346.0,"[1752.5, 4996.0]"
MM_final_1556.tif,1,380.0,377.0,"[277.0, 2313.5]"
MM_final_1556.tif,0,355.0,348.0,"[3351.5, 2319.0]"
MM_final_1556.tif,2,375.0,347.0,"[1747.5, 4995.5]"
MM_final_1557.tif,1,379.0,376.0,"[277.5, 2314.0]"
MM_final_1557.tif,0,355.0,349.0,"[3351.5, 2319.5]"
MM_final_1557.tif,2,329.0,224.0,"[1769.5, 4934.0]"
MM_final_1557.tif,2,356.0,345.0,"[1753.0, 4996.5]"
MM_final_1558.tif,1,377.0,376.0,"[277.5, 2314.0]"
MM_final_1558.tif,0,355.0,350.0,"[3351.5, 2320.0]"
MM_final_1558.tif,2,328.0,224.0,"[1770.0, 4934.0]"
MM_final_1558.tif,2,371.0,344.0,"[1745.5, 4997.0]"
MM_final_1559.tif,1,377.0,375.0,"[277.5, 2313.5]"
MM_final_1559.tif,0,356.0,352.0,"[3352.0, 2320.0]"
MM_final_1559.tif,2,330.0,225.0,"[1769.0, 4934.5]"
MM_final_1559.tif,2,356.0,345.0,"[1753.0, 4996.5]"
MM_final_1560.tif,1,376.0,375.0,"[277.0, 2313.5]"
MM_final_1560.tif,0,356.0,352.0,"[3353.0, 2320.0]"
MM_final_1560.tif,2,370.0,342.0,"[1745.0, 4998.0]"
MM_final_1560.tif,2,332.0,224.0,"[1768.0, 4935.0]"
MM_final_1561.tif,1,375.0,374.0,"[276.5, 2313.0]"
MM_final_1561.tif,0,355.0,350.0,"[3353.5, 2320.0]"
MM_final_1561.tif,2,364.0,344.0,"[1750.0, 4997.0]"
MM_final_1562.tif,1,375.0,373.0,"[276.5, 2313.5]"
MM_final_1562.tif,0,353.0,349.0,"[3353.5, 2319.5]"
MM_final_1562.tif,2,367.0,344.0,"[1749.5, 4997.0]"
MM_final_1563.tif,1,376.0,372.0,"[276.0, 2313.0]"
MM_final_1563.tif,0,350.0,348.0,"[3354.0, 2319.0]"
MM_final_1563.tif,2,368.0,344.0,"[1749.0, 4997.0]"
MM_final_1564.tif,1,376.0,372.0,"[276.0, 2313.0]"
MM_final_1564.tif,0,350.0,347.0,"[3354.0, 2319.5]"
MM_final_1564.tif,2,368.0,342.0,"[1749.0, 4998.0]"
MM_final_1565.tif,1,376.0,370.0,"[276.0, 2313.0]"
MM_final_1565.tif,0,349.0,347.0,"[3353.5, 2319.5]"
MM_final_1565.tif,2,367.0,342.0,"[1748.5, 4998.0]"
MM_final_1566.tif,1,375.0,369.0,"[276.5, 2313.5]"
MM_final_1566.tif,0,348.0,347.0,"[3353.0, 2319.5]"
MM_final_1566.tif,2,370.0,345.0,"[1748.0, 4996.5]"
MM_final_1567.tif,1,375.0,369.0,"[276.5, 2313.5]"
MM_final_1567.tif,0,346.0,345.0,"[3352.0, 2319.5]"
MM_final_1567.tif,2,369.0,346.0,"[1748.5, 4996.0]"
MM_final_1568.tif,1,373.0,370.0,"[276.5, 2313.0]"
MM_final_1568.tif,0,345.0,346.0,"[3351.5, 2319.0]"
MM_final_1568.tif,2,369.0,345.0,"[1748.5, 4996.5]"
MM_final_1569.tif,1,372.0,370.0,"[277.0, 2313.0]"
MM_final_1569.tif,0,345.0,346.0,"[3351.5, 2319.0]"
MM_final_1569.tif,2,368.0,345.0,"[1749.0, 4996.5]"
MM_final_1570.tif,1,371.0,370.0,"[276.5, 2313.0]"
MM_final_1570.tif,0,347.0,346.0,"[3351.5, 2319.0]"
MM_final_1570.tif,2,369.0,345.0,"[1749.5, 4996.5]"
MM_final_1571.tif,1,370.0,369.0,"[276.0, 2312.5]"
MM_final_1571.tif,0,347.0,346.0,"[3352.5, 2319.0]"
MM_final_1571.tif,2,367.0,346.0,"[1751.5, 4996.0]"
MM_final_1572.tif,1,370.0,368.0,"[276.0, 2312.0]"
MM_final_1572.tif,0,348.0,346.0,"[3353.0, 2319.0]"
MM_final_1572.tif,2,366.0,346.0,"[1752.0, 4996.0]"
MM_final_1573.tif,1,370.0,367.0,"[275.0, 2311.5]"
MM_final_1573.tif,0,349.0,345.0,"[3353.5, 2318.5]"
MM_final_1573.tif,2,367.0,346.0,"[1752.5, 4996.0]"
MM_final_1574.tif,1,370.0,366.0,"[275.0, 2312.0]"
MM_final_1574.tif,0,349.0,344.0,"[3353.5, 2318.0]"
MM_final_1574.tif,2,369.0,346.0,"[1752.5, 4996.0]"
MM_final_1575.tif,1,370.0,366.0,"[274.0, 2312.0]"
MM_final_1575.tif,0,348.0,343.0,"[3354.0, 2318.5]"
MM_final_1575.tif,2,368.0,346.0,"[1752.0, 4996.0]"
MM_final_1576.tif,1,369.0,365.0,"[274.5, 2311.5]"
MM_final_1576.tif,0,348.0,343.0,"[3354.0, 2317.5]"
MM_final_1576.tif,2,365.0,345.0,"[1750.5, 4996.5]"
MM_final_1577.tif,1,369.0,364.0,"[274.5, 2312.0]"
MM_final_1577.tif,0,347.0,343.0,"[3353.5, 2316.5]"
MM_final_1577.tif,2,364.0,345.0,"[1750.0, 4996.5]"
MM_final_1578.tif,1,369.0,364.0,"[274.5, 2312.0]"
MM_final_1578.tif,0,346.0,343.0,"[3353.0, 2316.5]"
MM_final_1578.tif,2,362.0,345.0,"[1749.0, 4996.5]"
MM_final_1579.tif,1,369.0,363.0,"[274.5, 2311.5]"
MM_final_1579.tif,0,346.0,344.0,"[3352.0, 2316.0]"
MM_final_1579.tif,2,362.0,345.0,"[1748.0, 4996.5]"
MM_final_1579.tif,2,273.0,204.0,"[1792.5, 4925.0]"
MM_final_1580.tif,1,368.0,362.0,"[275.0, 2311.0]"
MM_final_1580.tif,0,347.0,344.0,"[3352.5, 2316.0]"
MM_final_1580.tif,2,361.0,345.0,"[1748.5, 4996.5]"
MM_final_1581.tif,1,367.0,362.0,"[275.5, 2311.0]"
MM_final_1581.tif,0,347.0,341.0,"[3352.5, 2316.5]"
MM_final_1581.tif,2,361.0,346.0,"[1749.5, 4996.0]"
MM_final_1582.tif,1,367.0,362.0,"[275.5, 2311.0]"
MM_final_1582.tif,0,347.0,340.0,"[3353.5, 2317.0]"
MM_final_1582.tif,2,364.0,346.0,"[1750.0, 4996.0]"
MM_final_1583.tif,1,368.0,363.0,"[276.0, 2311.5]"
MM_final_1583.tif,0,347.0,341.0,"[3353.5, 2316.5]"
MM_final_1583.tif,2,362.0,346.0,"[1751.0, 4996.0]"
MM_final_1584.tif,1,368.0,363.0,"[276.0, 2311.5]"
MM_final_1584.tif,0,347.0,341.0,"[3353.5, 2316.5]"
MM_final_1584.tif,2,361.0,346.0,"[1751.5, 4996.0]"
MM_final_1585.tif,1,368.0,363.0,"[276.0, 2311.5]"
MM_final_1585.tif,0,347.0,341.0,"[3353.5, 2316.5]"
MM_final_1585.tif,2,360.0,346.0,"[1751.0, 4996.0]"
MM_final_1586.tif,1,368.0,363.0,"[276.0, 2311.5]"
MM_final_1586.tif,0,348.0,341.0,"[3353.0, 2316.5]"
MM_final_1586.tif,2,361.0,347.0,"[1750.5, 4995.5]"
MM_final_1587.tif,1,368.0,363.0,"[276.0, 2311.5]"
MM_final_1587.tif,0,348.0,342.0,"[3353.0, 2316.0]"
MM_final_1587.tif,2,360.0,347.0,"[1751.0, 4995.5]"
MM_final_1588.tif,1,368.0,362.0,"[276.0, 2311.0]"
MM_final_1588.tif,0,347.0,341.0,"[3352.5, 2315.5]"
MM_final_1588.tif,2,361.0,344.0,"[1750.5, 4997.0]"
MM_final_1589.tif,1,369.0,362.0,"[276.5, 2311.0]"
MM_final_1589.tif,0,346.0,340.0,"[3352.0, 2316.0]"
MM_final_1589.tif,2,360.0,344.0,"[1750.0, 4997.0]"
MM_final_1590.tif,1,368.0,363.0,"[277.0, 2310.5]"
MM_final_1590.tif,0,345.0,341.0,"[3352.5, 2315.5]"
MM_final_1590.tif,2,359.0,346.0,"[1750.5, 4996.0]"
MM_final_1591.tif,1,368.0,361.0,"[277.0, 2310.5]"
MM_final_1591.tif,0,345.0,340.0,"[3353.5, 2315.0]"
MM_final_1591.tif,2,359.0,346.0,"[1750.5, 4996.0]"
MM_final_1592.tif,1,366.0,361.0,"[277.0, 2310.5]"
MM_final_1592.tif,0,346.0,341.0,"[3354.0, 2315.5]"
MM_final_1592.tif,2,358.0,347.0,"[1753.0, 4995.5]"
MM_final_1593.tif,1,366.0,361.0,"[277.0, 2310.5]"
MM_final_1593.tif,0,346.0,340.0,"[3354.0, 2316.0]"
MM_final_1593.tif,2,357.0,348.0,"[1753.5, 4995.0]"
MM_final_1594.tif,1,366.0,361.0,"[277.0, 2310.5]"
MM_final_1594.tif,0,346.0,339.0,"[3354.0, 2315.5]"
MM_final_1594.tif,2,357.0,347.0,"[1752.5, 4995.5]"
MM_final_1595.tif,1,366.0,361.0,"[277.0, 2310.5]"
MM_final_1595.tif,0,346.0,339.0,"[3354.0, 2315.5]"
MM_final_1595.tif,2,361.0,347.0,"[1752.5, 4995.5]"
MM_final_1596.tif,1,366.0,361.0,"[277.0, 2310.5]"
MM_final_1596.tif,0,346.0,339.0,"[3354.0, 2315.5]"
MM_final_1596.tif,2,356.0,345.0,"[1753.0, 4996.5]"
MM_final_1597.tif,1,366.0,360.0,"[277.0, 2311.0]"
MM_final_1597.tif,0,345.0,339.0,"[3354.5, 2315.5]"
MM_final_1597.tif,2,357.0,345.0,"[1753.5, 4996.5]"
MM_final_1598.tif,1,365.0,360.0,"[277.5, 2311.0]"
MM_final_1598.tif,0,344.0,339.0,"[3354.0, 2315.5]"
MM_final_1598.tif,2,359.0,347.0,"[1753.5, 4995.5]"
MM_final_1599.tif,1,365.0,360.0,"[277.5, 2311.0]"
MM_final_1599.tif,0,344.0,339.0,"[3354.0, 2314.5]"
MM_final_1599.tif,2,359.0,347.0,"[1754.5, 4995.5]"
MM_final_1600.tif,1,365.0,360.0,"[277.5, 2311.0]"
MM_final_1600.tif,0,344.0,339.0,"[3354.0, 2314.5]"
MM_final_1600.tif,2,358.0,347.0,"[1754.0, 4995.5]"
MM_final_1601.tif,1,365.0,361.0,"[277.5, 2311.5]"
MM_final_1601.tif,0,343.0,339.0,"[3353.5, 2314.5]"
MM_final_1601.tif,2,358.0,346.0,"[1753.0, 4996.0]"
MM_final_1602.tif,1,365.0,361.0,"[278.5, 2311.5]"
MM_final_1602.tif,0,345.0,338.0,"[3353.5, 2315.0]"
MM_final_1602.tif,2,358.0,344.0,"[1752.0, 4997.0]"
MM_final_1603.tif,1,365.0,361.0,"[278.5, 2310.5]"
MM_final_1603.tif,2,358.0,344.0,"[1752.0, 4997.0]"
MM_final_1603.tif,0,345.0,338.0,"[3353.5, 2315.0]"
MM_final_1604.tif,1,365.0,361.0,"[278.5, 2310.5]"
MM_final_1604.tif,0,344.0,338.0,"[3354.0, 2315.0]"
MM_final_1604.tif,2,359.0,343.0,"[1751.5, 4997.5]"
MM_final_1605.tif,1,364.0,361.0,"[278.0, 2310.5]"
MM_final_1605.tif,0,344.0,338.0,"[3354.0, 2315.0]"
MM_final_1605.tif,2,360.0,342.0,"[1752.0, 4998.0]"
MM_final_1606.tif,1,364.0,361.0,"[278.0, 2310.5]"
MM_final_1606.tif,0,344.0,337.0,"[3355.0, 2314.5]"
MM_final_1606.tif,2,362.0,344.0,"[1753.0, 4997.0]"
MM_final_1607.tif,1,364.0,361.0,"[278.0, 2310.5]"
MM_final_1607.tif,2,364.0,344.0,"[1753.0, 4997.0]"
MM_final_1607.tif,0,344.0,337.0,"[3355.0, 2314.5]"
MM_final_1608.tif,1,364.0,361.0,"[278.0, 2310.5]"
MM_final_1608.tif,2,362.0,341.0,"[1753.0, 4998.5]"
MM_final_1608.tif,0,342.0,337.0,"[3355.0, 2314.5]"
MM_final_1609.tif,1,364.0,361.0,"[278.0, 2310.5]"
MM_final_1609.tif,0,342.0,338.0,"[3355.0, 2314.0]"
MM_final_1609.tif,2,361.0,340.0,"[1752.5, 4999.0]"
MM_final_1610.tif,1,364.0,360.0,"[278.0, 2310.0]"
MM_final_1610.tif,0,341.0,338.0,"[3354.5, 2314.0]"
MM_final_1610.tif,2,361.0,340.0,"[1752.5, 4999.0]"
MM_final_1611.tif,1,363.0,360.0,"[278.5, 2310.0]"
MM_final_1611.tif,0,341.0,337.0,"[3354.5, 2314.5]"
MM_final_1611.tif,2,365.0,341.0,"[1751.5, 4998.5]"
MM_final_1612.tif,1,362.0,360.0,"[279.0, 2310.0]"
MM_final_1612.tif,2,363.0,340.0,"[1750.5, 4999.0]"
MM_final_1612.tif,0,342.0,337.0,"[3354.0, 2314.5]"
MM_final_1613.tif,1,362.0,359.0,"[279.0, 2310.5]"
MM_final_1613.tif,2,360.0,340.0,"[1748.0, 4999.0]"
MM_final_1613.tif,0,342.0,336.0,"[3354.0, 2314.0]"
MM_final_1614.tif,1,361.0,359.0,"[279.5, 2310.5]"
MM_final_1614.tif,2,355.0,340.0,"[1746.5, 4999.0]"
MM_final_1614.tif,0,341.0,335.0,"[3353.5, 2314.5]"
MM_final_1615.tif,1,362.0,359.0,"[280.0, 2310.5]"
MM_final_1615.tif,2,355.0,340.0,"[1746.5, 4999.0]"
MM_final_1615.tif,0,340.0,335.0,"[3354.0, 2314.5]"
MM_final_1616.tif,1,362.0,359.0,"[280.0, 2310.5]"
MM_final_1616.tif,2,354.0,340.0,"[1747.0, 4999.0]"
MM_final_1616.tif,0,340.0,335.0,"[3355.0, 2314.5]"
MM_final_1617.tif,1,362.0,359.0,"[280.0, 2310.5]"
MM_final_1617.tif,2,355.0,341.0,"[1748.5, 4998.5]"
MM_final_1617.tif,0,339.0,335.0,"[3354.5, 2314.5]"
MM_final_1618.tif,1,362.0,360.0,"[279.0, 2310.0]"
MM_final_1618.tif,2,355.0,341.0,"[1749.5, 4998.5]"
MM_final_1618.tif,0,338.0,335.0,"[3355.0, 2314.5]"
MM_final_1619.tif,1,362.0,360.0,"[279.0, 2310.0]"
MM_final_1619.tif,2,353.0,340.0,"[1750.5, 4999.0]"
MM_final_1619.tif,0,339.0,336.0,"[3355.5, 2314.0]"
MM_final_1620.tif,1,362.0,360.0,"[279.0, 2310.0]"
MM_final_1620.tif,2,353.0,341.0,"[1751.5, 4998.5]"
MM_final_1620.tif,0,339.0,334.0,"[3355.5, 2314.0]"
MM_final_1621.tif,1,362.0,359.0,"[279.0, 2310.5]"
MM_final_1621.tif,2,354.0,342.0,"[1752.0, 4998.0]"
MM_final_1621.tif,0,338.0,334.0,"[3355.0, 2314.0]"
MM_final_1622.tif,1,361.0,359.0,"[279.5, 2310.5]"
MM_final_1622.tif,0,337.0,333.0,"[3354.5, 2313.5]"
MM_final_1622.tif,2,355.0,342.0,"[1752.5, 4998.0]"
MM_final_1623.tif,1,361.0,358.0,"[279.5, 2311.0]"
MM_final_1623.tif,0,334.0,332.0,"[3353.0, 2314.0]"
MM_final_1623.tif,2,355.0,341.0,"[1751.5, 4998.5]"
MM_final_1624.tif,1,360.0,357.0,"[280.0, 2311.5]"
MM_final_1624.tif,0,336.0,333.0,"[3354.0, 2313.5]"
MM_final_1624.tif,2,353.0,340.0,"[1750.5, 4999.0]"
MM_final_1625.tif,1,358.0,358.0,"[281.0, 2311.0]"
MM_final_1625.tif,0,335.0,332.0,"[3354.5, 2314.0]"
MM_final_1625.tif,2,352.0,340.0,"[1750.0, 4999.0]"
MM_final_1626.tif,1,358.0,357.0,"[282.0, 2310.5]"
MM_final_1626.tif,0,332.0,330.0,"[3354.0, 2315.0]"
MM_final_1626.tif,2,351.0,340.0,"[1749.5, 4999.0]"
MM_final_1627.tif,1,357.0,358.0,"[282.5, 2311.0]"
MM_final_1627.tif,0,332.0,330.0,"[3355.0, 2315.0]"
MM_final_1627.tif,2,350.0,341.0,"[1749.0, 4998.5]"
MM_final_1628.tif,1,356.0,358.0,"[282.0, 2311.0]"
MM_final_1628.tif,0,332.0,329.0,"[3355.0, 2315.5]"
MM_final_1628.tif,2,352.0,340.0,"[1749.0, 4999.0]"
MM_final_1629.tif,1,357.0,356.0,"[281.5, 2311.0]"
MM_final_1629.tif,0,332.0,330.0,"[3356.0, 2315.0]"
MM_final_1629.tif,2,348.0,342.0,"[1749.0, 4998.0]"
MM_final_1630.tif,1,357.0,356.0,"[281.5, 2311.0]"
MM_final_1630.tif,0,333.0,331.0,"[3356.5, 2314.5]"
MM_final_1630.tif,2,346.0,342.0,"[1750.0, 4998.0]"
MM_final_1631.tif,1,356.0,355.0,"[281.0, 2310.5]"
MM_final_1631.tif,0,332.0,329.0,"[3357.0, 2314.5]"
MM_final_1631.tif,2,343.0,341.0,"[1751.5, 4998.5]"
MM_final_1632.tif,1,356.0,355.0,"[281.0, 2310.5]"
MM_final_1632.tif,0,331.0,328.0,"[3356.5, 2314.0]"
MM_final_1632.tif,2,339.0,341.0,"[1752.5, 4998.5]"
MM_final_1633.tif,1,356.0,355.0,"[281.0, 2311.5]"
MM_final_1633.tif,0,331.0,329.0,"[3356.5, 2313.5]"
MM_final_1633.tif,2,339.0,340.0,"[1751.5, 4999.0]"
MM_final_1634.tif,1,356.0,354.0,"[281.0, 2312.0]"
MM_final_1634.tif,0,331.0,329.0,"[3356.5, 2313.5]"
MM_final_1634.tif,2,340.0,339.0,"[1750.0, 4999.5]"
MM_final_1635.tif,1,355.0,354.0,"[281.5, 2312.0]"
MM_final_1635.tif,0,331.0,329.0,"[3356.5, 2313.5]"
MM_final_1635.tif,2,342.0,339.0,"[1750.0, 4999.5]"
MM_final_1636.tif,1,354.0,354.0,"[282.0, 2312.0]"
MM_final_1636.tif,0,330.0,328.0,"[3356.0, 2314.0]"
MM_final_1636.tif,2,344.0,338.0,"[1749.0, 5000.0]"
MM_final_1637.tif,1,353.0,352.0,"[282.5, 2312.0]"
MM_final_1637.tif,0,330.0,328.0,"[3356.0, 2314.0]"
MM_final_1637.tif,2,349.0,338.0,"[1751.5, 5000.0]"
MM_final_1638.tif,1,352.0,351.0,"[282.0, 2311.5]"
MM_final_1638.tif,0,330.0,328.0,"[3356.0, 2314.0]"
MM_final_1638.tif,2,355.0,336.0,"[1754.5, 5001.0]"
MM_final_1639.tif,1,352.0,351.0,"[282.0, 2311.5]"
MM_final_1639.tif,0,331.0,327.0,"[3355.5, 2313.5]"
MM_final_1639.tif,2,358.0,336.0,"[1754.0, 5001.0]"
MM_final_1640.tif,1,352.0,349.0,"[281.0, 2311.5]"
MM_final_1640.tif,0,331.0,327.0,"[3355.5, 2313.5]"
MM_final_1640.tif,2,355.0,334.0,"[1754.5, 5002.0]"
MM_final_1641.tif,1,351.0,348.0,"[281.5, 2311.0]"
MM_final_1641.tif,0,330.0,326.0,"[3355.0, 2313.0]"
MM_final_1641.tif,2,355.0,334.0,"[1754.5, 5002.0]"
MM_final_1642.tif,1,350.0,349.0,"[280.0, 2310.5]"
MM_final_1642.tif,0,329.0,326.0,"[3355.5, 2313.0]"
MM_final_1642.tif,2,354.0,334.0,"[1755.0, 5002.0]"
MM_final_1643.tif,1,350.0,349.0,"[280.0, 2310.5]"
MM_final_1643.tif,0,329.0,326.0,"[3355.5, 2313.0]"
MM_final_1643.tif,2,356.0,337.0,"[1754.0, 5000.5]"
MM_final_1644.tif,1,350.0,349.0,"[280.0, 2310.5]"
MM_final_1644.tif,0,328.0,326.0,"[3356.0, 2312.0]"
MM_final_1644.tif,2,355.0,339.0,"[1752.5, 4999.5]"
MM_final_1645.tif,1,349.0,348.0,"[279.5, 2311.0]"
MM_final_1645.tif,2,357.0,345.0,"[1752.5, 4996.5]"
MM_final_1645.tif,0,325.0,324.0,"[3354.5, 2312.0]"
MM_final_1646.tif,1,349.0,348.0,"[279.5, 2311.0]"
MM_final_1646.tif,0,325.0,324.0,"[3354.5, 2312.0]"
MM_final_1646.tif,2,353.0,343.0,"[1751.5, 4997.5]"
MM_final_1647.tif,1,348.0,348.0,"[280.0, 2311.0]"
MM_final_1647.tif,0,325.0,324.0,"[3354.5, 2312.0]"
MM_final_1647.tif,2,353.0,342.0,"[1750.5, 4998.0]"
MM_final_1648.tif,1,349.0,348.0,"[280.5, 2311.0]"
MM_final_1648.tif,0,325.0,324.0,"[3354.5, 2312.0]"
MM_final_1648.tif,2,357.0,344.0,"[1751.5, 4997.0]"
MM_final_1649.tif,1,349.0,347.0,"[280.5, 2310.5]"
MM_final_1649.tif,0,325.0,323.0,"[3354.5, 2311.5]"
MM_final_1649.tif,2,356.0,343.0,"[1753.0, 4997.5]"
MM_final_1650.tif,1,350.0,347.0,"[280.0, 2310.5]"
MM_final_1650.tif,0,326.0,322.0,"[3355.0, 2312.0]"
MM_final_1650.tif,2,355.0,340.0,"[1753.5, 4999.0]"
MM_final_1651.tif,1,350.0,346.0,"[280.0, 2310.0]"
MM_final_1651.tif,0,328.0,322.0,"[3355.0, 2312.0]"
MM_final_1651.tif,2,356.0,341.0,"[1753.0, 4998.5]"
MM_final_1652.tif,1,349.0,347.0,"[279.5, 2309.5]"
MM_final_1652.tif,0,328.0,322.0,"[3355.0, 2312.0]"
MM_final_1652.tif,2,356.0,337.0,"[1753.0, 5000.5]"
MM_final_1653.tif,1,349.0,346.0,"[279.5, 2310.0]"
MM_final_1653.tif,0,326.0,322.0,"[3355.0, 2312.0]"
MM_final_1653.tif,2,355.0,335.0,"[1752.5, 5001.5]"
MM_final_1654.tif,1,349.0,346.0,"[279.5, 2310.0]"
MM_final_1654.tif,0,327.0,322.0,"[3354.5, 2311.0]"
MM_final_1654.tif,2,355.0,336.0,"[1752.5, 5001.0]"
MM_final_1655.tif,1,350.0,345.0,"[280.0, 2310.5]"
MM_final_1655.tif,0,325.0,323.0,"[3354.5, 2310.5]"
MM_final_1655.tif,2,352.0,336.0,"[1752.0, 5001.0]"
MM_final_1656.tif,1,351.0,346.0,"[279.5, 2310.0]"
MM_final_1656.tif,0,326.0,323.0,"[3354.0, 2310.5]"
MM_final_1656.tif,2,351.0,337.0,"[1752.5, 5000.5]"
MM_final_1657.tif,1,350.0,346.0,"[280.0, 2310.0]"
MM_final_1657.tif,0,326.0,323.0,"[3354.0, 2310.5]"
MM_final_1657.tif,2,349.0,342.0,"[1752.5, 4998.0]"
MM_final_1658.tif,1,351.0,346.0,"[279.5, 2310.0]"
MM_final_1658.tif,0,326.0,321.0,"[3354.0, 2310.5]"
MM_final_1658.tif,2,350.0,345.0,"[1753.0, 4996.5]"
MM_final_1659.tif,1,350.0,346.0,"[280.0, 2310.0]"
MM_final_1659.tif,0,326.0,321.0,"[3354.0, 2310.5]"
MM_final_1659.tif,2,350.0,347.0,"[1754.0, 4995.5]"
MM_final_1660.tif,1,350.0,345.0,"[280.0, 2310.5]"
MM_final_1660.tif,0,325.0,321.0,"[3354.5, 2310.5]"
MM_final_1660.tif,2,349.0,344.0,"[1754.5, 4997.0]"
MM_final_1661.tif,1,349.0,346.0,"[280.5, 2310.0]"
MM_final_1661.tif,0,326.0,321.0,"[3355.0, 2310.5]"
MM_final_1661.tif,2,347.0,341.0,"[1753.5, 4998.5]"
MM_final_1662.tif,1,349.0,345.0,"[280.5, 2309.5]"
MM_final_1662.tif,0,326.0,321.0,"[3355.0, 2310.5]"
MM_final_1662.tif,2,346.0,340.0,"[1752.0, 4999.0]"
MM_final_1663.tif,1,349.0,346.0,"[280.5, 2309.0]"
MM_final_1663.tif,0,326.0,321.0,"[3355.0, 2310.5]"
MM_final_1663.tif,2,345.0,338.0,"[1750.5, 5000.0]"
MM_final_1664.tif,1,349.0,346.0,"[280.5, 2309.0]"
MM_final_1664.tif,0,325.0,322.0,"[3355.5, 2311.0]"
MM_final_1664.tif,2,346.0,337.0,"[1750.0, 5000.5]"
MM_final_1665.tif,1,349.0,346.0,"[280.5, 2309.0]"
MM_final_1665.tif,0,324.0,321.0,"[3356.0, 2310.5]"
MM_final_1665.tif,2,346.0,338.0,"[1749.0, 5000.0]"
MM_final_1666.tif,1,349.0,346.0,"[280.5, 2309.0]"
MM_final_1666.tif,0,323.0,322.0,"[3355.5, 2310.0]"
MM_final_1666.tif,2,346.0,339.0,"[1750.0, 4999.5]"
MM_final_1667.tif,1,349.0,346.0,"[280.5, 2309.0]"
MM_final_1667.tif,0,323.0,322.0,"[3355.5, 2310.0]"
MM_final_1667.tif,2,341.0,340.0,"[1754.5, 4999.0]"
MM_final_1668.tif,1,349.0,346.0,"[280.5, 2309.0]"
MM_final_1668.tif,0,323.0,321.0,"[3355.5, 2309.5]"
MM_final_1668.tif,2,338.0,337.0,"[1754.0, 5000.5]"
MM_final_1669.tif,1,350.0,346.0,"[281.0, 2309.0]"
MM_final_1669.tif,0,323.0,321.0,"[3355.5, 2309.5]"
MM_final_1669.tif,2,336.0,336.0,"[1754.0, 5001.0]"
MM_final_1670.tif,1,349.0,346.0,"[281.5, 2309.0]"
MM_final_1670.tif,0,323.0,320.0,"[3355.5, 2309.0]"
MM_final_1670.tif,2,336.0,335.0,"[1754.0, 5001.5]"
MM_final_1671.tif,1,348.0,345.0,"[282.0, 2308.5]"
MM_final_1671.tif,0,323.0,319.0,"[3355.5, 2309.5]"
MM_final_1671.tif,2,337.0,336.0,"[1755.5, 5001.0]"
MM_final_1672.tif,1,348.0,346.0,"[282.0, 2308.0]"
MM_final_1672.tif,0,322.0,319.0,"[3356.0, 2309.5]"
MM_final_1672.tif,2,339.0,336.0,"[1754.5, 5001.0]"
MM_final_1673.tif,1,347.0,346.0,"[282.5, 2308.0]"
MM_final_1673.tif,0,322.0,320.0,"[3356.0, 2310.0]"
MM_final_1673.tif,2,341.0,336.0,"[1753.5, 5001.0]"
MM_final_1674.tif,1,347.0,345.0,"[281.5, 2307.5]"
MM_final_1674.tif,0,322.0,320.0,"[3356.0, 2310.0]"
MM_final_1674.tif,2,343.0,336.0,"[1752.5, 5001.0]"
MM_final_1675.tif,1,347.0,346.0,"[281.5, 2308.0]"
MM_final_1675.tif,0,322.0,320.0,"[3356.0, 2310.0]"
MM_final_1675.tif,2,346.0,340.0,"[1753.0, 4999.0]"
MM_final_1676.tif,1,347.0,345.0,"[281.5, 2308.5]"
MM_final_1676.tif,0,322.0,321.0,"[3356.0, 2309.5]"
MM_final_1676.tif,2,346.0,342.0,"[1753.0, 4998.0]"
MM_final_1677.tif,1,348.0,343.0,"[281.0, 2308.5]"
MM_final_1677.tif,0,321.0,321.0,"[3355.5, 2309.5]"
MM_final_1677.tif,2,345.0,343.0,"[1753.5, 4997.5]"
MM_final_1678.tif,1,348.0,342.0,"[281.0, 2309.0]"
MM_final_1678.tif,0,321.0,321.0,"[3355.5, 2309.5]"
MM_final_1678.tif,2,341.0,339.0,"[1754.5, 4999.5]"
MM_final_1679.tif,1,348.0,343.0,"[281.0, 2309.5]"
MM_final_1679.tif,0,322.0,320.0,"[3355.0, 2309.0]"
MM_final_1679.tif,2,337.0,338.0,"[1757.5, 5000.0]"
MM_final_1680.tif,1,348.0,343.0,"[281.0, 2309.5]"
MM_final_1680.tif,0,321.0,320.0,"[3355.5, 2309.0]"
MM_final_1680.tif,2,336.0,339.0,"[1758.0, 4999.5]"
MM_final_1681.tif,1,347.0,343.0,"[281.5, 2309.5]"
MM_final_1681.tif,2,334.0,341.0,"[1758.0, 4998.5]"
