image_name,cluster_label,width
final_full_stack1145.tif,1,507.0
final_full_stack1145.tif,0,486.0
final_full_stack1145.tif,2,503.0
final_full_stack1146.tif,2,501.0
final_full_stack1146.tif,0,486.0
final_full_stack1146.tif,1,507.0
final_full_stack1147.tif,2,499.0
final_full_stack1147.tif,1,507.0
final_full_stack1147.tif,0,487.0
final_full_stack1148.tif,0,484.0
final_full_stack1148.tif,2,496.0
final_full_stack1148.tif,1,506.0
final_full_stack1149.tif,1,506.0
final_full_stack1149.tif,0,480.0
final_full_stack1149.tif,2,495.0
final_full_stack1150.tif,1,506.0
final_full_stack1150.tif,0,479.0
final_full_stack1150.tif,2,496.0
final_full_stack1151.tif,2,496.0
final_full_stack1151.tif,1,507.0
final_full_stack1151.tif,0,480.0
final_full_stack1152.tif,1,507.0
final_full_stack1152.tif,0,478.0
final_full_stack1152.tif,2,497.0
final_full_stack1153.tif,2,498.0
final_full_stack1153.tif,0,479.0
final_full_stack1153.tif,1,507.0
final_full_stack1154.tif,1,506.0
final_full_stack1154.tif,0,482.0
final_full_stack1154.tif,2,498.0
final_full_stack1155.tif,1,506.0
final_full_stack1155.tif,0,481.0
final_full_stack1155.tif,2,498.0
final_full_stack1156.tif,0,482.0
final_full_stack1156.tif,1,506.0
final_full_stack1156.tif,2,499.0
final_full_stack1157.tif,1,505.0
final_full_stack1157.tif,0,481.0
final_full_stack1157.tif,2,499.0
final_full_stack1158.tif,0,482.0
final_full_stack1158.tif,1,505.0
final_full_stack1158.tif,2,498.0
final_full_stack1159.tif,1,505.0
final_full_stack1159.tif,2,497.0
final_full_stack1159.tif,0,483.0
final_full_stack1160.tif,2,494.0
final_full_stack1160.tif,1,505.0
final_full_stack1160.tif,0,484.0
final_full_stack1161.tif,1,505.0
final_full_stack1161.tif,2,492.0
final_full_stack1161.tif,0,481.0
final_full_stack1162.tif,1,505.0
final_full_stack1162.tif,2,492.0
final_full_stack1162.tif,0,481.0
final_full_stack1163.tif,0,479.0
final_full_stack1163.tif,2,491.0
final_full_stack1163.tif,1,505.0
final_full_stack1164.tif,0,481.0
final_full_stack1164.tif,1,504.0
final_full_stack1164.tif,2,491.0
final_full_stack1165.tif,0,484.0
final_full_stack1165.tif,1,504.0
final_full_stack1165.tif,2,491.0
final_full_stack1166.tif,1,505.0
final_full_stack1166.tif,0,483.0
final_full_stack1166.tif,2,491.0
final_full_stack1167.tif,2,492.0
final_full_stack1167.tif,1,504.0
final_full_stack1167.tif,0,482.0
final_full_stack1168.tif,1,502.0
final_full_stack1168.tif,0,483.0
final_full_stack1168.tif,2,493.0
final_full_stack1169.tif,0,485.0
final_full_stack1169.tif,1,503.0
final_full_stack1169.tif,2,495.0
final_full_stack1170.tif,0,486.0
final_full_stack1170.tif,2,493.0
final_full_stack1170.tif,1,488.0
final_full_stack1171.tif,1,489.0
final_full_stack1171.tif,0,481.0
final_full_stack1171.tif,2,492.0
final_full_stack1172.tif,2,491.0
final_full_stack1172.tif,1,488.0
final_full_stack1172.tif,0,481.0
final_full_stack1173.tif,2,488.0
final_full_stack1173.tif,0,479.0
final_full_stack1173.tif,1,492.0
final_full_stack1174.tif,0,480.0
final_full_stack1174.tif,1,503.0
final_full_stack1174.tif,2,488.0
final_full_stack1175.tif,1,503.0
final_full_stack1175.tif,2,489.0
final_full_stack1175.tif,0,479.0
final_full_stack1176.tif,0,481.0
final_full_stack1176.tif,2,492.0
final_full_stack1176.tif,1,505.0
final_full_stack1177.tif,0,480.0
final_full_stack1177.tif,2,493.0
final_full_stack1177.tif,1,504.0
final_full_stack1178.tif,2,492.0
final_full_stack1178.tif,0,482.0
final_full_stack1178.tif,1,505.0
final_full_stack1179.tif,2,492.0
final_full_stack1179.tif,0,482.0
final_full_stack1179.tif,1,503.0
final_full_stack1180.tif,2,492.0
final_full_stack1180.tif,1,504.0
final_full_stack1180.tif,0,481.0
final_full_stack1181.tif,0,480.0
final_full_stack1181.tif,1,502.0
final_full_stack1181.tif,2,492.0
final_full_stack1182.tif,1,503.0
final_full_stack1182.tif,0,481.0
final_full_stack1182.tif,2,492.0
final_full_stack1183.tif,2,490.0
final_full_stack1183.tif,1,502.0
final_full_stack1183.tif,0,481.0
final_full_stack1184.tif,1,503.0
final_full_stack1184.tif,2,487.0
final_full_stack1184.tif,0,480.0
final_full_stack1185.tif,2,484.0
final_full_stack1185.tif,1,504.0
final_full_stack1185.tif,0,479.0
final_full_stack1186.tif,1,505.0
final_full_stack1186.tif,0,482.0
final_full_stack1186.tif,2,484.0
final_full_stack1187.tif,1,505.0
final_full_stack1187.tif,0,482.0
final_full_stack1187.tif,2,485.0
final_full_stack1188.tif,1,505.0
final_full_stack1188.tif,0,480.0
final_full_stack1188.tif,2,485.0
final_full_stack1189.tif,2,484.0
final_full_stack1189.tif,1,505.0
final_full_stack1189.tif,0,481.0
final_full_stack1190.tif,2,483.0
final_full_stack1190.tif,0,481.0
final_full_stack1190.tif,1,504.0
final_full_stack1191.tif,2,482.0
final_full_stack1191.tif,1,494.0
final_full_stack1191.tif,0,481.0
final_full_stack1192.tif,0,481.0
final_full_stack1192.tif,2,481.0
final_full_stack1192.tif,1,494.0
final_full_stack1193.tif,2,481.0
final_full_stack1193.tif,1,493.0
final_full_stack1193.tif,0,481.0
final_full_stack1194.tif,2,482.0
final_full_stack1194.tif,0,477.0
final_full_stack1194.tif,1,491.0
final_full_stack1195.tif,1,488.0
final_full_stack1195.tif,0,480.0
final_full_stack1195.tif,2,480.0
final_full_stack1196.tif,1,490.0
final_full_stack1196.tif,0,478.0
final_full_stack1197.tif,1,490.0
final_full_stack1197.tif,0,478.0
final_full_stack1198.tif,1,503.0
final_full_stack1198.tif,0,475.0
final_full_stack1199.tif,0,474.0
final_full_stack1199.tif,2,478.0
final_full_stack1199.tif,1,492.0
final_full_stack1200.tif,0,475.0
final_full_stack1200.tif,2,480.0
final_full_stack1200.tif,1,502.0
final_full_stack1201.tif,1,503.0
final_full_stack1201.tif,2,480.0
final_full_stack1201.tif,0,475.0
final_full_stack1202.tif,1,503.0
final_full_stack1202.tif,0,479.0
final_full_stack1202.tif,2,480.0
final_full_stack1203.tif,2,478.0
final_full_stack1203.tif,0,479.0
final_full_stack1203.tif,1,505.0
final_full_stack1204.tif,2,478.0
final_full_stack1204.tif,1,492.0
final_full_stack1204.tif,0,481.0
final_full_stack1205.tif,2,479.0
final_full_stack1205.tif,0,479.0
final_full_stack1205.tif,1,492.0
final_full_stack1206.tif,0,478.0
final_full_stack1206.tif,2,480.0
final_full_stack1206.tif,1,491.0
final_full_stack1207.tif,1,491.0
final_full_stack1207.tif,0,475.0
final_full_stack1207.tif,2,479.0
final_full_stack1208.tif,0,476.0
final_full_stack1208.tif,1,494.0
final_full_stack1208.tif,2,479.0
final_full_stack1209.tif,2,478.0
final_full_stack1209.tif,0,478.0
final_full_stack1209.tif,1,495.0
final_full_stack1210.tif,1,496.0
final_full_stack1210.tif,0,476.0
final_full_stack1210.tif,2,482.0
final_full_stack1211.tif,1,495.0
final_full_stack1211.tif,2,482.0
final_full_stack1211.tif,0,472.0
final_full_stack1212.tif,2,484.0
final_full_stack1212.tif,0,473.0
final_full_stack1212.tif,1,496.0
final_full_stack1213.tif,2,485.0
final_full_stack1213.tif,1,492.0
final_full_stack1213.tif,0,474.0
final_full_stack1214.tif,1,491.0
final_full_stack1214.tif,0,473.0
final_full_stack1214.tif,2,485.0
final_full_stack1215.tif,0,473.0
final_full_stack1215.tif,1,490.0
final_full_stack1215.tif,2,484.0
final_full_stack1216.tif,0,473.0
final_full_stack1216.tif,1,489.0
final_full_stack1216.tif,2,487.0
final_full_stack1217.tif,0,469.0
final_full_stack1217.tif,2,486.0
final_full_stack1217.tif,1,485.0
final_full_stack1218.tif,1,488.0
final_full_stack1218.tif,2,485.0
final_full_stack1218.tif,0,472.0
final_full_stack1219.tif,0,470.0
final_full_stack1219.tif,1,486.0
final_full_stack1219.tif,2,483.0
final_full_stack1220.tif,0,469.0
final_full_stack1220.tif,1,485.0
final_full_stack1220.tif,2,481.0
final_full_stack1221.tif,1,485.0
final_full_stack1221.tif,2,482.0
final_full_stack1221.tif,0,466.0
final_full_stack1222.tif,2,482.0
final_full_stack1222.tif,1,488.0
final_full_stack1222.tif,0,466.0
final_full_stack1223.tif,1,485.0
final_full_stack1223.tif,0,467.0
final_full_stack1223.tif,2,479.0
final_full_stack1224.tif,1,486.0
final_full_stack1224.tif,2,480.0
final_full_stack1224.tif,0,463.0
final_full_stack1225.tif,0,465.0
final_full_stack1225.tif,1,486.0
final_full_stack1225.tif,2,480.0
final_full_stack1226.tif,2,481.0
final_full_stack1226.tif,1,488.0
final_full_stack1226.tif,0,464.0
final_full_stack1227.tif,1,486.0
final_full_stack1227.tif,0,465.0
final_full_stack1227.tif,2,481.0
final_full_stack1228.tif,1,487.0
final_full_stack1228.tif,0,466.0
final_full_stack1228.tif,2,482.0
final_full_stack1229.tif,1,487.0
final_full_stack1229.tif,2,482.0
final_full_stack1229.tif,0,467.0
final_full_stack1230.tif,2,482.0
final_full_stack1230.tif,0,467.0
final_full_stack1230.tif,1,488.0
final_full_stack1231.tif,2,481.0
final_full_stack1231.tif,1,488.0
final_full_stack1231.tif,0,467.0
final_full_stack1232.tif,1,486.0
final_full_stack1232.tif,2,479.0
final_full_stack1232.tif,0,468.0
final_full_stack1233.tif,2,477.0
final_full_stack1233.tif,1,484.0
final_full_stack1233.tif,0,471.0
final_full_stack1234.tif,2,475.0
final_full_stack1234.tif,1,482.0
final_full_stack1234.tif,0,471.0
final_full_stack1235.tif,1,482.0
final_full_stack1235.tif,0,471.0
final_full_stack1235.tif,2,473.0
final_full_stack1236.tif,2,473.0
final_full_stack1236.tif,0,469.0
final_full_stack1236.tif,1,480.0
final_full_stack1237.tif,1,483.0
final_full_stack1237.tif,2,474.0
final_full_stack1237.tif,0,468.0
final_full_stack1238.tif,1,483.0
final_full_stack1238.tif,2,474.0
final_full_stack1238.tif,0,468.0
final_full_stack1239.tif,1,485.0
final_full_stack1239.tif,0,465.0
final_full_stack1239.tif,2,474.0
final_full_stack1240.tif,2,474.0
final_full_stack1240.tif,1,483.0
final_full_stack1240.tif,0,469.0
final_full_stack1241.tif,0,469.0
final_full_stack1241.tif,2,475.0
final_full_stack1241.tif,1,481.0
final_full_stack1242.tif,2,476.0
final_full_stack1242.tif,1,480.0
final_full_stack1242.tif,0,469.0
final_full_stack1243.tif,1,477.0
final_full_stack1243.tif,0,467.0
final_full_stack1243.tif,2,476.0
final_full_stack1244.tif,0,469.0
final_full_stack1244.tif,2,475.0
final_full_stack1244.tif,1,479.0
final_full_stack1245.tif,0,468.0
final_full_stack1245.tif,2,474.0
final_full_stack1245.tif,1,482.0
final_full_stack1246.tif,2,472.0
final_full_stack1246.tif,0,466.0
final_full_stack1246.tif,1,482.0
final_full_stack1247.tif,2,469.0
final_full_stack1247.tif,1,485.0
final_full_stack1247.tif,0,465.0
final_full_stack1248.tif,2,471.0
final_full_stack1248.tif,1,485.0
final_full_stack1248.tif,0,468.0
final_full_stack1249.tif,2,471.0
final_full_stack1249.tif,1,486.0
final_full_stack1249.tif,0,470.0
final_full_stack1250.tif,1,486.0
final_full_stack1250.tif,0,472.0
final_full_stack1250.tif,2,473.0
final_full_stack1251.tif,1,485.0
final_full_stack1251.tif,2,476.0
final_full_stack1251.tif,0,473.0
final_full_stack1252.tif,2,478.0
final_full_stack1252.tif,0,472.0
final_full_stack1252.tif,1,484.0
final_full_stack1253.tif,0,472.0
final_full_stack1253.tif,1,481.0
final_full_stack1253.tif,2,479.0
final_full_stack1254.tif,2,479.0
final_full_stack1254.tif,0,472.0
final_full_stack1254.tif,1,479.0
final_full_stack1255.tif,2,480.0
final_full_stack1255.tif,1,477.0
final_full_stack1255.tif,0,470.0
final_full_stack1256.tif,1,477.0
final_full_stack1256.tif,2,480.0
final_full_stack1256.tif,0,466.0
final_full_stack1257.tif,0,465.0
final_full_stack1257.tif,2,478.0
final_full_stack1257.tif,1,477.0
final_full_stack1258.tif,1,478.0
final_full_stack1258.tif,0,467.0
final_full_stack1258.tif,2,476.0
final_full_stack1259.tif,0,470.0
final_full_stack1259.tif,1,478.0
final_full_stack1259.tif,2,476.0
final_full_stack1260.tif,0,469.0
final_full_stack1260.tif,1,481.0
final_full_stack1260.tif,2,474.0
final_full_stack1261.tif,2,474.0
final_full_stack1261.tif,0,469.0
final_full_stack1261.tif,1,484.0
final_full_stack1262.tif,0,470.0
final_full_stack1262.tif,1,483.0
final_full_stack1262.tif,2,474.0
final_full_stack1263.tif,1,485.0
final_full_stack1263.tif,0,471.0
final_full_stack1263.tif,2,474.0
final_full_stack1264.tif,0,472.0
final_full_stack1264.tif,1,485.0
final_full_stack1264.tif,2,474.0
final_full_stack1265.tif,2,478.0
final_full_stack1265.tif,0,469.0
final_full_stack1265.tif,1,485.0
final_full_stack1266.tif,0,468.0
final_full_stack1266.tif,1,482.0
final_full_stack1266.tif,2,479.0
final_full_stack1267.tif,2,479.0
final_full_stack1267.tif,0,469.0
final_full_stack1267.tif,1,481.0
final_full_stack1268.tif,1,475.0
final_full_stack1268.tif,0,468.0
final_full_stack1268.tif,2,479.0
final_full_stack1269.tif,2,477.0
final_full_stack1269.tif,1,475.0
final_full_stack1269.tif,0,469.0
final_full_stack1270.tif,2,475.0
final_full_stack1270.tif,0,468.0
final_full_stack1270.tif,1,478.0
final_full_stack1271.tif,0,466.0
final_full_stack1271.tif,2,474.0
final_full_stack1271.tif,1,481.0
final_full_stack1272.tif,0,465.0
final_full_stack1272.tif,1,480.0
final_full_stack1272.tif,2,471.0
final_full_stack1273.tif,2,469.0
final_full_stack1273.tif,1,478.0
final_full_stack1273.tif,0,465.0
final_full_stack1274.tif,0,466.0
final_full_stack1274.tif,1,479.0
final_full_stack1274.tif,2,470.0
final_full_stack1275.tif,1,479.0
final_full_stack1275.tif,2,472.0
final_full_stack1275.tif,0,466.0
final_full_stack1276.tif,1,480.0
final_full_stack1276.tif,0,466.0
final_full_stack1276.tif,2,473.0
final_full_stack1277.tif,1,480.0
final_full_stack1277.tif,0,468.0
final_full_stack1277.tif,2,473.0
final_full_stack1278.tif,1,479.0
final_full_stack1278.tif,0,468.0
final_full_stack1278.tif,2,474.0
final_full_stack1279.tif,2,473.0
final_full_stack1279.tif,1,481.0
final_full_stack1279.tif,0,466.0
final_full_stack1280.tif,0,472.0
final_full_stack1280.tif,2,473.0
final_full_stack1280.tif,1,479.0
final_full_stack1281.tif,0,467.0
final_full_stack1281.tif,2,474.0
final_full_stack1281.tif,1,479.0
final_full_stack1282.tif,2,473.0
final_full_stack1282.tif,0,469.0
final_full_stack1282.tif,1,479.0
final_full_stack1283.tif,2,473.0
final_full_stack1283.tif,0,471.0
final_full_stack1283.tif,1,480.0
final_full_stack1284.tif,1,480.0
final_full_stack1284.tif,2,468.0
final_full_stack1284.tif,0,464.0
final_full_stack1285.tif,2,471.0
final_full_stack1285.tif,1,477.0
final_full_stack1285.tif,0,468.0
final_full_stack1286.tif,0,468.0
final_full_stack1286.tif,2,467.0
final_full_stack1286.tif,1,479.0
final_full_stack1287.tif,2,469.0
final_full_stack1287.tif,1,479.0
final_full_stack1287.tif,0,469.0
final_full_stack1288.tif,1,479.0
final_full_stack1288.tif,0,468.0
final_full_stack1288.tif,2,468.0
final_full_stack1289.tif,2,468.0
final_full_stack1289.tif,0,468.0
final_full_stack1289.tif,1,478.0
final_full_stack1290.tif,0,467.0
final_full_stack1290.tif,2,469.0
final_full_stack1290.tif,1,478.0
final_full_stack1291.tif,1,471.0
final_full_stack1291.tif,2,469.0
final_full_stack1291.tif,0,466.0
final_full_stack1292.tif,1,476.0
final_full_stack1292.tif,0,464.0
final_full_stack1292.tif,2,470.0
final_full_stack1293.tif,2,464.0
final_full_stack1293.tif,0,458.0
final_full_stack1293.tif,1,475.0
final_full_stack1294.tif,1,476.0
final_full_stack1294.tif,0,457.0
final_full_stack1294.tif,2,463.0
final_full_stack1295.tif,1,477.0
final_full_stack1295.tif,2,460.0
final_full_stack1295.tif,0,454.0
final_full_stack1296.tif,0,457.0
final_full_stack1296.tif,2,461.0
final_full_stack1296.tif,1,474.0
final_full_stack1297.tif,1,478.0
final_full_stack1297.tif,0,456.0
final_full_stack1297.tif,2,459.0
final_full_stack1298.tif,2,459.0
final_full_stack1298.tif,0,456.0
final_full_stack1298.tif,1,477.0
final_full_stack1299.tif,1,476.0
final_full_stack1299.tif,0,456.0
final_full_stack1299.tif,2,459.0
final_full_stack1300.tif,0,456.0
final_full_stack1300.tif,1,475.0
final_full_stack1300.tif,2,460.0
final_full_stack1301.tif,1,473.0
final_full_stack1301.tif,2,462.0
final_full_stack1301.tif,0,457.0
final_full_stack1302.tif,2,466.0
final_full_stack1302.tif,0,458.0
final_full_stack1302.tif,1,472.0
final_full_stack1303.tif,0,456.0
final_full_stack1303.tif,1,464.0
final_full_stack1303.tif,2,467.0
final_full_stack1304.tif,0,455.0
final_full_stack1304.tif,1,461.0
final_full_stack1304.tif,2,465.0
final_full_stack1305.tif,2,461.0
final_full_stack1305.tif,0,455.0
final_full_stack1305.tif,1,458.0
final_full_stack1306.tif,2,459.0
final_full_stack1306.tif,1,459.0
final_full_stack1306.tif,0,454.0
final_full_stack1307.tif,0,453.0
final_full_stack1307.tif,2,460.0
final_full_stack1307.tif,1,463.0
final_full_stack1308.tif,1,465.0
final_full_stack1308.tif,2,459.0
final_full_stack1308.tif,0,451.0
final_full_stack1309.tif,2,459.0
final_full_stack1309.tif,0,450.0
final_full_stack1309.tif,1,465.0
final_full_stack1310.tif,2,459.0
final_full_stack1310.tif,0,450.0
final_full_stack1310.tif,1,471.0
final_full_stack1311.tif,1,471.0
final_full_stack1311.tif,2,457.0
final_full_stack1311.tif,0,450.0
final_full_stack1312.tif,0,451.0
final_full_stack1312.tif,1,469.0
final_full_stack1312.tif,2,458.0
final_full_stack1313.tif,1,468.0
final_full_stack1313.tif,0,450.0
final_full_stack1313.tif,2,459.0
final_full_stack1314.tif,0,450.0
final_full_stack1314.tif,1,470.0
final_full_stack1314.tif,2,459.0
final_full_stack1315.tif,1,471.0
final_full_stack1315.tif,2,459.0
final_full_stack1315.tif,0,451.0
final_full_stack1316.tif,2,459.0
final_full_stack1316.tif,0,451.0
final_full_stack1316.tif,1,467.0
final_full_stack1317.tif,0,452.0
final_full_stack1317.tif,2,457.0
final_full_stack1317.tif,1,468.0
final_full_stack1318.tif,0,451.0
final_full_stack1318.tif,1,470.0
final_full_stack1318.tif,2,458.0
final_full_stack1319.tif,0,450.0
final_full_stack1319.tif,2,456.0
final_full_stack1319.tif,1,468.0
final_full_stack1320.tif,1,469.0
final_full_stack1320.tif,0,449.0
final_full_stack1320.tif,2,460.0
final_full_stack1321.tif,2,460.0
final_full_stack1321.tif,1,466.0
final_full_stack1321.tif,0,450.0
final_full_stack1322.tif,2,459.0
final_full_stack1322.tif,0,451.0
final_full_stack1322.tif,1,466.0
final_full_stack1323.tif,2,460.0
final_full_stack1323.tif,1,467.0
final_full_stack1323.tif,0,451.0
final_full_stack1324.tif,0,450.0
final_full_stack1324.tif,1,467.0
final_full_stack1324.tif,2,460.0
final_full_stack1325.tif,2,460.0
final_full_stack1325.tif,0,449.0
final_full_stack1325.tif,1,466.0
final_full_stack1326.tif,2,461.0
final_full_stack1326.tif,0,453.0
final_full_stack1326.tif,1,467.0
final_full_stack1327.tif,2,462.0
final_full_stack1327.tif,1,466.0
final_full_stack1327.tif,0,451.0
final_full_stack1328.tif,1,469.0
final_full_stack1328.tif,0,451.0
final_full_stack1328.tif,2,461.0
final_full_stack1329.tif,2,461.0
final_full_stack1329.tif,1,467.0
final_full_stack1329.tif,0,452.0
final_full_stack1330.tif,2,459.0
final_full_stack1330.tif,0,453.0
final_full_stack1330.tif,1,466.0
final_full_stack1331.tif,1,468.0
final_full_stack1331.tif,2,456.0
final_full_stack1331.tif,0,447.0
final_full_stack1332.tif,2,456.0
final_full_stack1332.tif,1,464.0
final_full_stack1332.tif,0,445.0
final_full_stack1333.tif,2,454.0
final_full_stack1333.tif,0,446.0
final_full_stack1333.tif,1,468.0
final_full_stack1334.tif,2,453.0
final_full_stack1334.tif,0,447.0
final_full_stack1334.tif,1,465.0
final_full_stack1335.tif,2,453.0
final_full_stack1335.tif,1,469.0
final_full_stack1335.tif,0,448.0
final_full_stack1336.tif,2,452.0
final_full_stack1336.tif,1,468.0
final_full_stack1336.tif,0,447.0
final_full_stack1337.tif,0,450.0
final_full_stack1337.tif,2,453.0
final_full_stack1337.tif,1,470.0
final_full_stack1338.tif,1,468.0
final_full_stack1338.tif,0,450.0
final_full_stack1338.tif,2,455.0
final_full_stack1339.tif,0,452.0
final_full_stack1339.tif,1,465.0
final_full_stack1339.tif,2,454.0
final_full_stack1340.tif,1,464.0
final_full_stack1340.tif,2,458.0
final_full_stack1340.tif,0,450.0
final_full_stack1341.tif,1,463.0
final_full_stack1341.tif,0,451.0
final_full_stack1341.tif,2,459.0
final_full_stack1342.tif,0,450.0
final_full_stack1342.tif,1,463.0
final_full_stack1342.tif,2,460.0
final_full_stack1343.tif,2,460.0
final_full_stack1343.tif,0,451.0
final_full_stack1343.tif,1,463.0
final_full_stack1344.tif,1,465.0
final_full_stack1344.tif,0,450.0
final_full_stack1344.tif,2,461.0
final_full_stack1345.tif,0,451.0
final_full_stack1345.tif,1,466.0
final_full_stack1345.tif,2,458.0
final_full_stack1346.tif,0,449.0
final_full_stack1346.tif,2,459.0
final_full_stack1346.tif,1,467.0
final_full_stack1347.tif,1,467.0
final_full_stack1347.tif,2,460.0
final_full_stack1347.tif,0,447.0
final_full_stack1348.tif,1,469.0
final_full_stack1348.tif,2,460.0
final_full_stack1348.tif,0,471.0
final_full_stack1349.tif,1,468.0
final_full_stack1349.tif,0,449.0
final_full_stack1349.tif,2,464.0
final_full_stack1350.tif,1,466.0
final_full_stack1350.tif,0,449.0
final_full_stack1350.tif,2,465.0
final_full_stack1351.tif,2,463.0
final_full_stack1351.tif,0,444.0
final_full_stack1351.tif,1,455.0
final_full_stack1352.tif,1,452.0
final_full_stack1352.tif,0,440.0
final_full_stack1352.tif,2,461.0
final_full_stack1353.tif,0,438.0
final_full_stack1353.tif,1,455.0
final_full_stack1353.tif,2,460.0
final_full_stack1354.tif,1,455.0
final_full_stack1354.tif,2,457.0
final_full_stack1354.tif,0,440.0
final_full_stack1355.tif,1,456.0
final_full_stack1355.tif,2,456.0
final_full_stack1355.tif,0,439.0
final_full_stack1356.tif,1,456.0
final_full_stack1356.tif,2,454.0
final_full_stack1356.tif,0,442.0
final_full_stack1357.tif,1,457.0
final_full_stack1357.tif,2,453.0
final_full_stack1357.tif,0,442.0
final_full_stack1358.tif,1,457.0
final_full_stack1358.tif,2,451.0
final_full_stack1358.tif,0,443.0
final_full_stack1359.tif,0,445.0
final_full_stack1359.tif,2,450.0
final_full_stack1360.tif,1,458.0
final_full_stack1360.tif,2,450.0
final_full_stack1360.tif,0,439.0
final_full_stack1361.tif,1,456.0
final_full_stack1361.tif,2,449.0
final_full_stack1361.tif,0,437.0
final_full_stack1362.tif,0,438.0
final_full_stack1362.tif,2,450.0
final_full_stack1362.tif,1,457.0
final_full_stack1363.tif,0,438.0
final_full_stack1363.tif,1,454.0
final_full_stack1363.tif,2,448.0
final_full_stack1364.tif,1,454.0
final_full_stack1364.tif,2,450.0
final_full_stack1364.tif,0,439.0
final_full_stack1365.tif,2,451.0
final_full_stack1365.tif,0,438.0
final_full_stack1365.tif,1,455.0
final_full_stack1366.tif,0,437.0
final_full_stack1366.tif,2,453.0
final_full_stack1366.tif,1,456.0
final_full_stack1367.tif,2,455.0
final_full_stack1367.tif,0,437.0
final_full_stack1367.tif,1,456.0
final_full_stack1368.tif,0,437.0
final_full_stack1368.tif,2,452.0
final_full_stack1368.tif,1,455.0
final_full_stack1369.tif,1,457.0
final_full_stack1369.tif,2,452.0
final_full_stack1369.tif,0,437.0
final_full_stack1370.tif,2,453.0
final_full_stack1370.tif,1,457.0
final_full_stack1370.tif,0,439.0
final_full_stack1371.tif,1,456.0
final_full_stack1371.tif,0,436.0
final_full_stack1371.tif,2,453.0
final_full_stack1372.tif,2,450.0
final_full_stack1372.tif,1,456.0
final_full_stack1372.tif,0,441.0
final_full_stack1373.tif,1,454.0
final_full_stack1373.tif,2,451.0
final_full_stack1373.tif,0,439.0
final_full_stack1374.tif,1,455.0
final_full_stack1374.tif,0,439.0
final_full_stack1374.tif,2,451.0
final_full_stack1375.tif,2,454.0
final_full_stack1375.tif,0,437.0
final_full_stack1375.tif,1,449.0
final_full_stack1376.tif,0,436.0
final_full_stack1376.tif,1,446.0
final_full_stack1376.tif,2,456.0
final_full_stack1377.tif,1,451.0
final_full_stack1377.tif,2,457.0
final_full_stack1377.tif,0,434.0
final_full_stack1378.tif,0,435.0
final_full_stack1378.tif,1,447.0
final_full_stack1378.tif,2,459.0
final_full_stack1379.tif,1,446.0
final_full_stack1379.tif,2,460.0
final_full_stack1379.tif,0,433.0
final_full_stack1380.tif,0,432.0
final_full_stack1380.tif,2,457.0
final_full_stack1380.tif,1,447.0
final_full_stack1381.tif,0,434.0
final_full_stack1381.tif,1,447.0
final_full_stack1381.tif,2,457.0
final_full_stack1382.tif,1,448.0
final_full_stack1382.tif,0,430.0
final_full_stack1382.tif,2,455.0
final_full_stack1383.tif,2,449.0
final_full_stack1383.tif,1,448.0
final_full_stack1383.tif,0,432.0
final_full_stack1384.tif,2,446.0
final_full_stack1384.tif,1,451.0
final_full_stack1384.tif,0,429.0
final_full_stack1385.tif,1,444.0
final_full_stack1385.tif,2,452.0
final_full_stack1385.tif,0,428.0
final_full_stack1386.tif,2,455.0
final_full_stack1386.tif,1,448.0
final_full_stack1386.tif,0,428.0
final_full_stack1387.tif,2,459.0
final_full_stack1387.tif,1,447.0
final_full_stack1387.tif,0,428.0
final_full_stack1388.tif,2,459.0
final_full_stack1388.tif,1,447.0
final_full_stack1388.tif,0,427.0
final_full_stack1389.tif,0,428.0
final_full_stack1389.tif,1,444.0
final_full_stack1389.tif,2,460.0
final_full_stack1390.tif,2,459.0
final_full_stack1390.tif,1,445.0
final_full_stack1390.tif,0,430.0
final_full_stack1391.tif,2,457.0
final_full_stack1391.tif,0,429.0
final_full_stack1391.tif,1,444.0
final_full_stack1392.tif,0,429.0
final_full_stack1392.tif,1,444.0
final_full_stack1392.tif,2,453.0
final_full_stack1393.tif,1,446.0
final_full_stack1393.tif,2,452.0
final_full_stack1393.tif,0,430.0
final_full_stack1394.tif,2,453.0
final_full_stack1394.tif,0,432.0
final_full_stack1394.tif,1,445.0
final_full_stack1395.tif,2,449.0
final_full_stack1395.tif,0,433.0
final_full_stack1395.tif,1,445.0
final_full_stack1396.tif,1,446.0
final_full_stack1396.tif,0,434.0
final_full_stack1396.tif,2,450.0
final_full_stack1397.tif,0,434.0
final_full_stack1397.tif,1,446.0
final_full_stack1397.tif,2,449.0
final_full_stack1398.tif,0,436.0
final_full_stack1398.tif,1,448.0
final_full_stack1398.tif,2,448.0
final_full_stack1399.tif,0,432.0
final_full_stack1399.tif,1,446.0
final_full_stack1399.tif,2,452.0
final_full_stack1400.tif,1,450.0
final_full_stack1400.tif,0,431.0
final_full_stack1400.tif,2,455.0
final_full_stack1401.tif,1,447.0
final_full_stack1401.tif,2,455.0
final_full_stack1401.tif,0,430.0
final_full_stack1402.tif,2,455.0
final_full_stack1402.tif,1,444.0
final_full_stack1402.tif,0,431.0
final_full_stack1403.tif,0,431.0
final_full_stack1403.tif,2,447.0
final_full_stack1403.tif,1,446.0
final_full_stack1404.tif,2,443.0
final_full_stack1404.tif,1,447.0
final_full_stack1404.tif,0,433.0
final_full_stack1405.tif,1,452.0
